1770178318393869756,0.712856,-0.000633236,0.00882217,-0.701255,-0.0181095,-0.0287621,-0.00106526,0.011971,-0.229843,9.5804
1770178318413953030,0.712841,-0.00052892,0.00883934,-0.70127,-0.00426106,-0.0127832,-0.00319579,-0.0263362,-0.205901,9.59835
1770178318434032559,0.712844,-0.000513009,0.00886865,-0.701266,0.0138484,-0.00639159,-0.0127832,0.0849942,-0.28491,9.46069
1770178318454110105,0.712841,-0.000457272,0.00884127,-0.70127,0.00745685,-0.0170442,-0.0106526,0.0395043,-0.420182,9.65941
1770178318474186082,0.712808,-0.000496161,0.00889264,-0.701303,0.00639159,-0.0149137,-0.00426106,-0.0981623,-0.282516,9.37689
1770178318494260331,0.712832,-0.000591587,0.008894,-0.701279,-0.0266316,-0.0191748,0.0127832,-0.140061,-0.252588,9.5792
1770178318514334676,0.712829,-0.000649836,0.00892843,-0.701281,-0.0213053,-0.00639159,-0.00852211,-0.0826,-0.169988,9.44153
1770178318534412061,0.712792,-0.000608807,0.00885729,-0.70132,0.00852211,-0.0266316,-0.015979,-0.0861913,-0.141258,9.48343
1770178318554490023,0.712785,-0.00061119,0.00884259,-0.701327,-0.0149137,-0.00958738,0,0.0227449,-0.217872,9.47984
1770178318574564272,0.712786,-0.000681768,0.00880152,-0.701326,-0.0245011,-0.00639159,0.00426106,0.0634463,-0.209493,9.56723
1770178318594646777,0.712754,-0.000717018,0.00879729,-0.701358,-0.015979,-0.0287621,-0.00639159,0.047884,-0.134075,9.50618
1770178318614729155,0.712764,-0.000741676,0.00880421,-0.701348,-0.00106526,-0.0181095,-0.00426106,0.0682347,-0.233435,9.56364
1770178318634806540,0.712734,-0.000748653,0.00882551,-0.701379,-0.0117179,-0.00106526,-0.015979,0.0059855,-0.332794,9.52054
1770178318654879189,0.71273,-0.00070978,0.00887025,-0.701382,-0.0127832,0.0170442,-0.00639159,-0.102951,-0.31364,9.5385
1770178318674994688,0.712736,-0.000677463,0.00893791,-0.701375,-0.0106526,0.00106526,-0.0117179,-0.181959,-0.27653,9.51575
1770178318695074441,0.712724,-0.000588945,0.00892002,-0.701388,-0.0191748,-0.00745685,-0.00532632,-0.107739,-0.183156,9.49899
1770178318715148914,0.712711,-0.0006291,0.00889049,-0.701402,-0.0117179,-0.0117179,-0.00958738,-0.0203507,-0.189142,9.54449
1770178318735229020,0.712682,-0.000637246,0.00881131,-0.701432,-0.00958738,-0.02024,-0.0191748,0.0275333,-0.312443,9.5385
1770178318755300325,0.71266,-0.000640574,0.0087095,-0.701455,-0.00532632,-0.00745685,0.00106526,0.0035913,-0.198719,9.48583
1770178318775375342,0.712684,-0.000597591,0.0086171,-0.701432,-0.00532632,-0.0191748,-0.0117179,0.0323217,-0.189142,9.48702
1770178318795456151,0.712647,-0.000604533,0.00865258,-0.701469,-0.015979,0.00426106,-0.0149137,0.071826,-0.178368,9.44872
1770178318815536769,0.712639,-0.000645126,0.00875502,-0.701476,-0.0170442,-0.00319579,0.00213053,-0.0179565,-0.29329,9.54688
1770178318835620330,0.712637,-0.000655085,0.0088459,-0.701477,-0.00532632,-0.02024,-0.00426106,-0.0706289,-0.275333,9.53491
