1770178318393869756,0.24191,0.689676,-1.68592,-0.0511314,1.09294,-1.62294,0.0745913,0.776113,-2.08297,0.0164835,1.25925,-1.68096,-0.0116266,-0.0503818,0.0121321,0.00387552,-0.0232531,-0.0262862,-0.0542573,-0.0503818,0.0121321,0,0.00775105,-0.0141541,-1.11322,0.692672,-1.13796,1.21218,0.742148,0.47415,-1.06375,0.420551,-0.663811,1.41008,0.890578,0.616396,0,0,0,0,0,0,0,0,0,0,0,0
1770178318413953030,0.24194,0.689706,-1.68591,-0.0511011,1.093,-1.62293,0.0746216,0.776173,-2.08298,0.0164533,1.25934,-1.68095,0.0387552,-0.0387552,0.0465063,0.0271287,0.0155021,0.00404402,-0.0465063,-0.0387552,-0.0101101,-0.0930126,-0.0232531,-0.00202201,-1.1627,0.742148,-1.13796,1.26165,0.791625,0.616396,-1.06375,0.420551,-0.711226,1.45956,0.964793,0.711226,0,0,0,0,0,0,0,0,0,0,0,0
1770178318434032559,0.241638,0.690857,-1.68627,-0.0510405,1.0924,-1.62316,0.0743188,0.776597,-2.08279,0.016423,1.25955,-1.67995,0.00775105,0.127892,-0.0788585,0.00775105,-0.0620084,-0.0505503,-0.108515,0.081386,0.0505503,-0.00387552,0.0116266,0.171871,-1.28639,1.1627,-1.61211,1.26165,0.420551,0.237075,-1.1627,0.544242,-0.331905,1.38534,0.940055,1.51728,0,0,0,0,0,0,0,0,0,0,0,0
1770178318454110105,0.240759,0.695398,-1.69063,-0.0508589,1.09043,-1.62315,0.0736527,0.777566,-2.08237,0.0164533,1.25922,-1.67375,-0.11239,0.344922,-0.293192,0.0193776,-0.131768,0.0121321,-0.100764,0.0930126,0.0202201,-0.0310042,0.0193776,0.450909,-1.21218,0.766887,-1.09055,1.18744,0.445289,0.331905,-1.18744,0.470027,-0.331905,1.4843,0.940055,1.23279,0,0,0,0,0,0,0,0,0,0,0,0
1770178318474186082,0.23976,0.702816,-1.6975,-0.0510405,1.08816,-1.62319,0.0728958,0.778747,-2.0824,0.0164835,1.25955,-1.6639,-0.0310042,0.364299,-0.414513,-0.0465063,-0.100764,-0.00808805,-0.0658839,0.0581329,-0.00404402,-0.0620084,0.073635,0.501459,-1.28639,0.56898,-0.995716,1.28639,0.56898,0.237075,-1.08848,0.420551,-0.426735,1.36061,0.940055,0.806056,0,0,0,0,0,0,0,0,0,0,0,0
1770178318494260331,0.238791,0.71081,-1.70477,-0.0509194,1.08786,-1.62316,0.0720783,0.779231,-2.08237,0.0163927,1.25977,-1.65433,-0.0193776,0.40693,-0.177937,0.0310042,0.0310042,0.00404402,-0.0116266,0.0658839,0.0222421,-0.0465063,0.00387552,0.394292,-1.11322,0.247383,-0.853471,1.18744,0.519504,0.28449,-1.11322,0.470027,-0.28449,1.4843,0.940055,0.616396,0,0,0,0,0,0,0,0,0,0,0,0
1770178318514334676,0.237883,0.716381,-1.70509,-0.0509194,1.08834,-1.62321,0.071503,0.778989,-2.08237,0.0165138,1.25998,-1.65171,-0.0542573,0.14727,0.0222421,0.0193776,-0.0155021,-0.0181981,-0.0465063,0.0387552,0.0283082,-0.0155021,0.0426308,-0.0687484,-1.21218,0.222645,-0.995716,1.28639,0.56898,0.237075,-1.08848,0.420551,-0.426735,1.55851,0.940055,0.711226,0,0,0,0,0,0,0,0,0,0,0,0
1770178318534412061,0.237429,0.716895,-1.70512,-0.0508589,1.08828,-1.62321,0.0713516,0.77905,-2.08235,0.0167258,1.25983,-1.65179,0.0193776,-0.0310042,0.0242641,0.0968881,-0.00387552,-0.0303302,-0.00775105,-0.0503818,0.0505503,0.0193776,-0.0116266,0.0141541,-1.08848,0.247383,-0.711226,1.21218,0.470027,0.237075,-1.18744,0.445289,-0.331905,1.4843,0.940055,0.616396,0,0,0,0,0,0,0,0,0,0,0,0
1770178318554490023,0.237459,0.714322,-1.7051,-0.0509194,1.08825,-1.62323,0.0718058,0.779019,-2.08238,0.0167258,1.25989,-1.65185,0.0775105,-0.108515,0.0121321,0.0426308,0.0155021,-0.0323522,0.0232531,-0.0387552,0,0.0542573,0.0232531,-0.0242641,-1.21218,0.371074,-0.853471,1.26165,0.544242,0.331905,-1.08848,0.420551,-0.331905,1.50904,0.940055,0.616396,0,0,0,0,0,0,0,0,0,0,0,0
1770178318574564272,0.23755,0.713474,-1.70507,-0.0508589,1.08831,-1.62319,0.0715938,0.778989,-2.08233,0.0166955,1.25983,-1.65187,0.0426308,-0.0155021,0.0202201,0.0387552,0.00387552,-0.00202201,-0.0426308,-0.0232531,0.0303302,-0.0503818,-0.00387552,0,-1.08848,0.272121,-0.853471,1.18744,0.445289,0.331905,-1.18744,0.470027,-0.331905,1.50904,0.86584,0.616396,0,0,0,0,0,0,0,0,0,0,0,0
