0.000000000000000000e+00,5.774149999999999636e+02,1.634530000000000030e+02,3.853120000000000118e+02,9.972410000000000441e-01,-1.093329999999999996e-03,7.419309999999999794e-02,2.085640000000000150e-03
2.000000000000000042e-02,5.774339999999999691e+02,1.634439999999999884e+02,3.853029999999999973e+02,9.972400000000000153e-01,-1.121339999999999967e-03,7.421250000000000069e-02,2.036309999999999943e-03
4.000000000000000083e-02,5.774710000000000036e+02,1.634749999999999943e+02,3.853539999999999850e+02,9.972469999999999946e-01,-9.916190000000000074e-04,7.411560000000000370e-02,2.135639999999999847e-03
5.999999999999999778e-02,5.777240000000000464e+02,1.636100000000000136e+02,3.854599999999999795e+02,9.972800000000000553e-01,-8.458629999999999751e-04,7.366300000000000625e-02,2.392850000000000185e-03
8.000000000000000167e-02,5.783519999999999754e+02,1.637990000000000066e+02,3.854549999999999841e+02,9.972779999999999978e-01,-4.875219999999999988e-04,7.368039999999999312e-02,2.705060000000000017e-03
1.000000000000000056e-01,5.791530000000000200e+02,1.638669999999999902e+02,3.850740000000000123e+02,9.973300000000000498e-01,6.596949999999999646e-04,7.296289999999999720e-02,3.109970000000000095e-03
1.199999999999999956e-01,5.802129999999999654e+02,1.645360000000000014e+02,3.843849999999999909e+02,9.974370000000000180e-01,9.189109999999999845e-05,7.144810000000000050e-02,3.699720000000000092e-03
1.400000000000000133e-01,5.815919999999999845e+02,1.646409999999999911e+02,3.838039999999999736e+02,9.976080000000000503e-01,1.660940000000000073e-03,6.896239999999999315e-02,4.384220000000000304e-03
1.600000000000000033e-01,5.830190000000000055e+02,1.641810000000000116e+02,3.835350000000000250e+02,9.978900000000000547e-01,5.664729999999999766e-03,6.444660000000000666e-02,5.565600000000000408e-03
1.799999999999999933e-01,5.845670000000000073e+02,1.642800000000000011e+02,3.835880000000000223e+02,9.981950000000000545e-01,6.649669999999999886e-03,5.935649999999999954e-02,6.299250000000000162e-03
2.000000000000000111e-01,5.878790000000000191e+02,1.652520000000000095e+02,3.813349999999999795e+02,9.983800000000000452e-01,5.368239999999999817e-03,5.624969999999999970e-02,6.694969999999999741e-03
