1770257258009283505,-1529.69,9.81887,388.722,0.998991,0.00103251,0.0445161,-0.00585588
1770257258013594563,-1529.69,9.79867,388.722,0.99899,0.00104287,0.0445232,-0.00590303
1770257258016843728,-1529.69,9.78761,388.742,0.998991,0.00108918,0.0445139,-0.00591121
1770257258020103423,-1529.69,9.77752,388.745,0.998991,0.00110759,0.0445033,-0.005926
1770257258023379399,-1529.69,9.78007,388.753,0.998991,0.00107891,0.0444938,-0.00592785
1770257258026641138,-1529.69,9.77866,388.754,0.998992,0.00106162,0.0444863,-0.00592811
1770257258029896876,-1529.69,9.77745,388.746,0.998991,0.00109222,0.0445071,-0.00593983
1770257258033163925,-1529.69,9.78577,388.75,0.998992,0.00109637,0.0444887,-0.00591823
1770257258036439750,-1529.7,9.79102,388.735,0.998991,0.00110168,0.0445146,-0.00590111
1770257258039682333,-1529.69,9.8209,388.748,0.998993,0.00102336,0.0444725,-0.00585753
1770257258042952328,-1529.7,9.82269,388.743,0.998991,0.00110909,0.04451,-0.00583449
1770257258046206893,-1529.7,9.84041,388.757,0.998993,0.00106909,0.0444753,-0.00581265
1770257258049482127,-1529.69,9.85351,388.755,0.998993,0.00107591,0.0444682,-0.00579329
1770257258052754045,-1529.7,9.84868,388.772,0.998994,0.00098195,0.0444664,-0.00580796
1770257258056029811,-1529.7,9.88794,388.745,0.998993,0.00106393,0.0444959,-0.00574285
1770257258059297090,-1529.71,9.89199,388.761,0.998994,0.00106806,0.0444616,-0.00573121
1770257258063632974,-1529.71,9.89606,388.759,0.998993,0.000972537,0.0444947,-0.00574193
1770257258066907076,-1529.7,9.9021,388.765,0.998993,0.000960835,0.0444976,-0.00572512
1770257258070165930,-1529.7,9.91304,388.757,0.998993,0.00098945,0.0444886,-0.00571351
1770257258074678556,-1529.69,9.9123,388.754,0.998993,0.00100918,0.0444858,-0.00570381
1770257258076699126,-1529.69,9.91204,388.743,0.998993,0.00102975,0.0444915,-0.00571424
1770257258079985080,-1529.69,9.89912,388.738,0.998991,0.00108642,0.0445217,-0.0057239
1770257258083236770,-1529.69,9.89683,388.753,0.998994,0.00102216,0.0444762,-0.00572859
1770257258086513167,-1529.69,9.88489,388.747,0.998993,0.000955294,0.0444881,-0.0057566
1770257258089778393,-1529.68,9.88563,388.736,0.998992,0.000988436,0.0444973,-0.00576441
1770257258093027708,-1529.69,9.86078,388.749,0.998993,0.00099001,0.0444789,-0.00580532
1770257258096315476,-1529.67,9.86534,388.716,0.99899,0.00110032,0.0445358,-0.00579027
1770257258099599787,-1529.69,9.8381,388.759,0.998994,0.000949669,0.0444523,-0.00583623
1770257258102875372,-1529.69,9.82492,388.752,0.998993,0.0010158,0.0444678,-0.00584917
1770257258106139395,-1529.7,9.82128,388.74,0.998992,0.00111113,0.0445018,-0.00584091
1770257258110022781,-1529.7,9.80369,388.751,0.998993,0.00114192,0.0444675,-0.00587415
1770257258112879019,-1529.71,9.78606,388.736,0.998991,0.00115031,0.0445132,-0.00589739
1770257258116141860,-1529.71,9.78442,388.745,0.998992,0.00115347,0.0444816,-0.0059103
1770257258119419829,-1529.71,9.78462,388.741,0.998991,0.00111226,0.0445141,-0.005911
1770257258122667422,-1529.72,9.78481,388.741,0.998991,0.00106025,0.0445047,-0.00591132
1770257258126965465,-1529.72,9.78468,388.747,0.998992,0.00110411,0.0444888,-0.00591318
1770257258130241400,-1529.73,9.8026,388.762,0.998993,0.0010618,0.0444722,-0.00589249
1770257258133510654,-1529.73,9.81878,388.737,0.998991,0.00106557,0.0445144,-0.00585735
1770257258136756382,-1529.73,9.82247,388.755,0.998992,0.00105537,0.044489,-0.00584887
1770257258140003404,-1529.74,9.82889,388.767,0.998993,0.00103175,0.0444675,-0.00582927
1770257258143282105,-1529.73,9.8531,388.754,0.998993,0.00107659,0.0444794,-0.00579371
1770257258146571926,-1529.74,9.85353,388.755,0.998992,0.00108399,0.0445019,-0.00578501
1770257258149931268,-1529.75,9.85175,388.779,0.998995,0.00104451,0.0444373,-0.0057969
1770257258153141942,-1529.74,9.86714,388.768,0.998994,0.00108915,0.0444481,-0.00576748
1770257258156391207,-1529.74,9.87631,388.764,0.998995,0.000992582,0.0444447,-0.005771
1770257258159827293,-1529.74,9.8716,388.772,0.998995,0.000950192,0.0444473,-0.00578367
1770257258163117866,-1529.74,9.87121,388.769,0.998994,0.000950832,0.0444558,-0.00578021
1770257258166377081,-1529.73,9.88219,388.734,0.998992,0.0011031,0.0445082,-0.00573709
1770257258169670449,-1529.72,9.87415,388.751,0.998992,0.00100914,0.044504,-0.00575832
1770257258173396919,-1529.72,9.86301,388.759,0.998993,0.000931175,0.0444717,-0.00580139
1770257258176929086,-1529.71,9.86594,388.745,0.998992,0.000978676,0.0445051,-0.00579249
1770257258180227834,-1529.71,9.86152,388.743,0.998992,0.00103525,0.0445067,-0.00578625
1770257258183594540,-1529.71,9.84287,388.757,0.998993,0.00102817,0.0444679,-0.00581235
1770257258186364657,-1529.71,9.82563,388.732,0.998991,0.00108425,0.0445178,-0.00584982
1770257258190248152,-1529.7,9.82293,388.729,0.998991,0.00112159,0.0445162,-0.00583905
1770257258192648205,-1529.7,9.82549,388.735,0.998992,0.00108946,0.0444921,-0.00583521
1770257258196647638,-1529.72,9.81309,388.743,0.998993,0.0010835,0.0444613,-0.00584954
1770257258200400868,-1529.71,9.81591,388.734,0.998993,0.00110688,0.044469,-0.00584126
1770257258203373525,-1529.7,9.80396,388.741,0.998993,0.0011384,0.0444604,-0.00586398
1770257258206801696,-1529.71,9.80812,388.737,0.998993,0.00109007,0.0444743,-0.00586071
1770257258209266340,-1529.71,9.81444,388.757,0.998993,0.00101963,0.0444685,-0.00584338
1770257258212763611,-1529.72,9.8074,388.748,0.998992,0.00108867,0.0445014,-0.00584992
1770257258217097691,-1529.72,9.8211,388.762,0.998992,0.000991349,0.0444902,-0.0058371
1770257258220372776,-1529.72,9.82175,388.742,0.998991,0.00109651,0.044523,-0.0058213
1770257258223621781,-1529.73,9.82851,388.764,0.998993,0.00103331,0.0444804,-0.00579348
1770257258226899910,-1529.72,9.85416,388.748,0.998992,0.0010408,0.0445124,-0.00575045
1770257258230144667,-1529.72,9.87045,388.759,0.998992,0.0010253,0.0445127,-0.00573576
1770257258233440601,-1529.71,9.87245,388.751,0.998992,0.000978883,0.0445056,-0.00576542
1770257258236688053,-1529.71,9.88557,388.748,0.998993,0.00100001,0.0444942,-0.00573682
1770257258240114230,-1529.72,9.89321,388.767,0.998994,0.000887561,0.0444619,-0.00573236
1770257258243631849,-1529.72,9.89351,388.77,0.998995,0.000887146,0.0444413,-0.00574104
1770257258246921030,-1529.71,9.89742,388.754,0.998994,0.00100879,0.0444652,-0.0057108
1770257258250171377,-1529.72,9.89108,388.774,0.998995,0.000885607,0.0444479,-0.00574016
1770257258253431623,-1529.7,9.88712,388.76,0.998994,0.00100818,0.0444647,-0.00574652
1770257258256706898,-1529.69,9.89174,388.746,0.998992,0.00101087,0.044497,-0.00575308
1770257258259939803,-1529.69,9.89108,388.74,0.998992,0.00102545,0.044505,-0.0057526
1770257258263213684,-1529.68,9.88741,388.74,0.998993,0.00097671,0.044492,-0.0057623
1770257258266494359,-1529.69,9.86461,388.75,0.998993,0.000984882,0.0444761,-0.00579682
1770257258269677480,-1529.68,9.85805,388.738,0.998992,0.00100543,0.0444994,-0.00580846
