1770257263137555129,0.768072,-0.00116666,-0.000660518,-0.640363,-0.00319579,0.00426106,0,0.105345,-0.158017,9.50977
1770257263137751742,0.768072,-0.00116755,-0.000662494,-0.640362,-0.00745685,-0.0117179,-0.00639159,0.122104,-0.0035913,9.41759
1770257263138275593,0.76807,-0.00116966,-0.000664909,-0.640364,-0.00852211,-0.00852211,-0.00958738,0.122104,-0.0035913,9.41759
1770257263140050960,0.76807,-0.00117054,-0.000666945,-0.640365,-0.0117179,-0.00319579,-0.00426106,0.102951,-0.114922,9.54808
1770257263141884888,0.768068,-0.00119006,-0.000681124,-0.640367,-0.0106526,-0.0596548,-0.00852211,0.102951,-0.114922,9.54808
1770257263144322445,0.768063,-0.00119348,-0.000681639,-0.640373,-0.015979,-0.00639159,-0.02024,0.102951,-0.114922,9.54808
1770257263146220919,0.768054,-0.00119645,-0.000668542,-0.640384,-0.0138484,0.00106526,-0.0255663,0.0706289,-0.035913,9.59357
1770257263148275268,0.768047,-0.00120314,-0.000666002,-0.640393,-0.0255663,-0.015979,-0.015979,0.0706289,-0.035913,9.59357
1770257263150148589,0.768034,-0.0012046,-0.000669074,-0.640407,0,-0.0149137,-0.0255663,0.0335188,-0.0706289,9.48463
1770257263152280604,0.76803,-0.00121015,-0.000666947,-0.640412,-0.0106526,-0.00745685,-0.0223706,0.0335188,-0.0706289,9.48463
1770257263153942464,0.76803,-0.00120753,-0.000665769,-0.640412,-0.00745685,-0.00852211,-0.00745685,0.0335188,-0.0706289,9.48463
1770257263156118352,0.768021,-0.00119796,-0.000659331,-0.640424,0.00639159,-0.00639159,-0.0276969,0.0562637,-0.143652,9.578
1770257263158052378,0.768008,-0.00118597,-0.000660433,-0.640438,0.0138484,-0.0149137,-0.0245011,0.0562637,-0.143652,9.578
1770257263159846945,0.767998,-0.00117565,-0.000644856,-0.640451,-0.0117179,0.0106526,-0.02024,0.0849942,-0.172383,9.51935
1770257263162094706,0.767987,-0.0011753,-0.000659917,-0.640464,0.00106526,-0.0266316,-0.0245011,0.0849942,-0.172383,9.51935
1770257263163935611,0.767979,-0.00117911,-0.000656285,-0.640473,-0.0138484,-0.00745685,-0.0181095,0.0849942,-0.172383,9.51935
1770257263165811748,0.767976,-0.00117022,-0.000644232,-0.640478,-0.0149137,-0.00319579,-0.0127832,0.00957681,-0.0742203,9.55287
1770257263167982547,0.76797,-0.00117204,-0.000640341,-0.640485,-0.0127832,-0.00319579,-0.0223706,0.00957681,-0.0742203,9.55287
1770257263169838556,0.767964,-0.00116084,-0.000635299,-0.640492,0.00319579,-0.00319579,-0.02024,0.00957681,-0.0275333,9.5385
1770257263171969930,0.767958,-0.00114981,-0.000637568,-0.640499,-0.00852211,0,-0.0149137,0.00957681,-0.0275333,9.5385
1770257263173859732,0.767952,-0.00114997,-0.000630345,-0.640506,-0.00639159,-0.00639159,-0.0234358,0.00957681,-0.0275333,9.5385
1770257263176128421,0.767945,-0.00115378,-0.000623583,-0.640514,-0.0255663,-0.00319579,-0.0191748,0.0430956,-0.0454898,9.49062
1770257263178372790,0.767939,-0.00115673,-0.000625905,-0.640521,-0.00532632,-0.0149137,-0.0106526,0.0430956,-0.0454898,9.49062
1770257263180202238,0.767932,-0.00116055,-0.000626866,-0.64053,-0.0191748,-0.02024,-0.0170442,0.0514753,-0.0778116,9.48224
1770257263182199594,0.767932,-0.00116568,-0.000622566,-0.64053,-0.0138484,-0.0191748,-0.00852211,0.0514753,-0.0778116,9.48224
1770257263184341817,0.767936,-0.00117707,-0.000628985,-0.640525,-0.0127832,-0.00745685,0.00745685,0.0514753,-0.0778116,9.48224
1770257263186541833,0.767938,-0.00117781,-0.000634273,-0.640523,-0.00319579,-0.0276969,0,0.12809,-0.0730232,9.50737
1770257263188334480,0.767945,-0.00117847,-0.000642703,-0.640515,0.00852211,-0.0383495,0.00532632,0.12809,-0.0730232,9.50737
1770257263190369405,0.76795,-0.00117259,-0.000641612,-0.640509,-0.00958738,-0.00106526,0.00426106,0.0897826,-0.0837971,9.55047
1770257263194119631,0.767955,-0.00116384,-0.000643659,-0.640503,-0.00213053,0.00426106,0.00106526,0.0897826,-0.0837971,9.55047
1770257263194805790,0.767964,-0.00116733,-0.000666596,-0.640492,0.00852211,-0.0223706,0.0117179,0.0969652,-0.0323217,9.57561
1770257263196160412,0.767971,-0.00117361,-0.000664633,-0.640483,-0.02024,-0.015979,0.0149137,0.0969652,-0.0323217,9.57561
1770257263198063557,0.767978,-0.00118018,-0.000659592,-0.640474,-0.0181095,-0.0138484,0.00426106,0.0969652,-0.0323217,9.57561
1770257263200028464,0.767986,-0.00119056,-0.000665266,-0.640465,-0.0138484,-0.0170442,0,0.0826,0.047884,9.48463
1770257263201898777,0.767994,-0.00118459,-0.000656116,-0.640455,-0.0117179,-0.00106526,0.00106526,0.0826,0.047884,9.48463
1770257263204135722,0.768001,-0.00119296,-0.000657197,-0.640447,-0.00852211,-0.0319579,0.00958738,0.0826,0.047884,9.48463
1770257263206050484,0.768012,-0.00120909,-0.000660792,-0.640434,-0.0234358,-0.02024,0.0106526,0.0981623,-0.0610521,9.59955
1770257263208245476,0.768024,-0.00121541,-0.000657356,-0.64042,-0.0117179,-0.00958738,0.0127832,0.0981623,-0.0610521,9.59955
1770257263210380563,0.768033,-0.00121085,-0.000658896,-0.640409,-0.00106526,-0.00745685,0.00745685,0.0957681,-0.129287,9.51575
1770257263212586595,0.768043,-0.00121265,-0.00064752,-0.640396,-0.02024,0,0.00639159,0.0957681,-0.129287,9.51575
1770257263214389002,0.768046,-0.00121313,-0.000645006,-0.640393,-0.00639159,-0.0138484,-0.00745685,0.0957681,-0.129287,9.51575
1770257263216201906,0.76805,-0.00121902,-0.000653371,-0.640388,-0.0127832,-0.0255663,-0.00106526,0.130484,0.0023942,9.4571
1770257263218261663,0.768054,-0.00121709,-0.000651093,-0.640384,-0.0127832,-0.0138484,-0.00852211,0.130484,0.0023942,9.4571
1770257263220162057,0.768062,-0.00121368,-0.000653589,-0.640374,-0.00106526,-0.02024,0.00639159,0.132878,-0.234632,9.59596
1770257263222106003,0.768068,-0.00122099,-0.000673641,-0.640366,-0.00852211,-0.02024,0.00106526,0.132878,-0.234632,9.59596
1770257263224070398,0.768074,-0.00120731,-0.000667604,-0.64036,0.00426106,0.00106526,-0.00106526,0.132878,-0.234632,9.59596
1770257263225935559,0.768076,-0.00120469,-0.000661957,-0.640358,-0.00958738,-0.00532632,-0.00213053,0.071826,0.00718261,9.44273
