0.000000000000000000e+00,5.681959999999999789e-02,9.318980000000000041e-01,-1.617439999999999989e+00,2.813490000000000088e-03,8.663870000000000182e-01,-1.683230000000000004e+00,-2.993480000000000186e-03,9.137589999999999879e-01,-1.648330000000000073e+00,-7.614189999999999847e-02,9.505460000000000020e-01,-1.588440000000000074e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,5.938249999999999779e-02,9.270810000000000439e-01,-1.617380000000000040e+00,3.329899999999999787e-03,8.661130000000000217e-01,-1.680620000000000003e+00,-2.447659999999999940e-03,9.116779999999999884e-01,-1.651399999999999979e+00,-8.059769999999999435e-02,9.526299999999999768e-01,-1.590009999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,5.620159999999999739e-02,9.479370000000000296e-01,-1.629150000000000098e+00,-9.126129999999999659e-03,8.673659999999999703e-01,-1.686520000000000019e+00,2.656180000000000173e-03,9.182360000000000522e-01,-1.633259999999999934e+00,-8.141850000000000476e-02,9.786960000000000104e-01,-1.589620000000000033e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,5.762950000000000017e-02,9.439490000000000380e-01,-1.634989999999999943e+00,-8.483189999999999828e-03,8.660250000000000448e-01,-1.686620000000000008e+00,2.804629999999999797e-03,9.192599999999999660e-01,-1.636940000000000062e+00,-7.529170000000000307e-02,9.755190000000000250e-01,-1.585550000000000015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,6.070049999999999751e-02,9.618440000000000323e-01,-1.679179999999999895e+00,-3.985450000000000104e-02,8.619839999999999725e-01,-1.718339999999999979e+00,7.561430000000000061e-03,9.535639999999999672e-01,-1.599359999999999893e+00,-8.099870000000000680e-02,1.045649999999999968e+00,-1.578869999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.818929999999999436e-02,9.517900000000000249e-01,-1.683980000000000032e+00,-3.251480000000000342e-02,8.686909999999999910e-01,-1.719049999999999967e+00,4.311439999999999717e-03,9.645690000000000097e-01,-1.601569999999999938e+00,-8.100680000000000380e-02,1.053549999999999986e+00,-1.553620000000000001e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,7.091379999999999906e-02,9.494559999999999667e-01,-1.672889999999999988e+00,-4.268260000000000109e-02,8.641170000000000240e-01,-1.717049999999999965e+00,1.605129999999999968e-03,9.622479999999999922e-01,-1.605669999999999931e+00,-7.410070000000000545e-02,1.049379999999999979e+00,-1.578170000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,6.475129999999999775e-02,9.569739999999999913e-01,-1.759249999999999980e+00,-8.769580000000000430e-02,8.623880000000000434e-01,-1.765139999999999931e+00,6.661349999999999910e-03,1.030140000000000056e+00,-1.552450000000000108e+00,-8.298729999999999996e-02,1.147610000000000019e+00,-1.574589999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,7.031060000000000088e-02,9.322040000000000326e-01,-1.777079999999999993e+00,-9.351379999999999415e-02,8.657989999999999853e-01,-1.774769999999999959e+00,1.519030000000000033e-02,1.069039999999999990e+00,-1.528890000000000082e+00,-7.751109999999999944e-02,1.161859999999999893e+00,-1.543039999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,6.037979999999999736e-02,9.387799999999999478e-01,-1.840470000000000050e+00,-1.310429999999999928e-01,8.869340000000000002e-01,-1.783800000000000052e+00,2.916470000000000173e-02,1.114989999999999926e+00,-1.488699999999999912e+00,-8.393499999999999572e-02,1.207889999999999908e+00,-1.571199999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
