1765575461619393237,0,-0,-0
1765575461639408736,0,-0,-0
1765575461659405355,0,-0,-0
1765575461679453015,0,-0,-0
1765575461699608839,0,-0,-0
1765575461719583825,0,-0,-0
1765575461739609789,0,-0,-0
1765575461759669705,0,-0,-0
1765575461779751383,0,-0,-0
1765575461799822340,0,-0,-0
1765575461819965522,0,-0,-0
1765575461840001662,0,-0,-0
1765575461860017514,0,-0,-0
1765575461880172473,0,-0,-0
1765575461900286407,0,-0,-0
1765575461920215600,0,-0,-0
1765575461940360191,0,-0,-0
1765575461960378059,0,-0,-0
1765575461980508505,0,-0,-0
1765575462000504548,0,-0,-0
1765575462020786839,0,-0,-0
1765575462040766401,0,-0,-0
1765575462060811597,0,-0,-0
1765575462080991389,0,-0,-0
1765575462100935143,0,-0,-0
1765575462120962771,0,-0,-0
1765575462141096705,0,-0,-0
1765575462161200975,0,-0,-0
1765575462181378495,0,-0,-0
1765575462201479884,0,-0,-0
1765575462221489560,0,-0,-0
1765575462241411841,0,-0,-0
1765575462261507278,0,-0,-0
1765575462281632733,0,-0,-0
1765575462301723562,0,-0,-0
1765575462321758518,0,-0,-0
1765575462341828579,0,-0,-0
1765575462361884208,0,-0,-0
1765575462381959389,0,-0,-0
1765575462402027050,0,-0,-0
1765575462422093750,0,-0,-0
1765575462442234245,0,-0,-0
1765575462462309426,0,-0,-0
1765575462482349406,0,-0,-0
1765575462502459916,0,-0,-0
1765575462522479608,0.0206943,-0,-0
1765575462542527396,0.0206943,-0,-0
1765575462562650226,0.225462,-0,-0
1765575462582939077,0.225462,-0,-0
1765575462602843950,0.225462,-0,-0
1765575462622988317,0.524217,-0,-0
1765575462642975175,0.524217,-0,-0
1765575462663080629,0.765421,-0,-0
1765575462683019615,0.765421,-0,-0
1765575462703144365,0.765421,-0,-0
1765575462723130840,0.949066,-0,-0
1765575462743176804,0.949066,-0,-0
1765575462763301010,1.0868,-0,-0
1765575462783509315,1.0868,-0,-0
1765575462803459693,1.0868,-0,-0
1765575462823525593,1.18638,-0,-0
1765575462843612775,1.18638,-0,-0
1765575462863669235,1.25715,-0,-0
1765575462883824354,1.25715,-0,-0
1765575462903862158,1.25715,-0,-0
1765575462923990333,1.30826,-0,-0
1765575462943955303,1.30826,-0,-0
1765575462964001619,1.34097,-0,-0
1765575462984198340,1.34097,-0,-0
1765575463004185870,1.34097,-0,-0
1765575463024316061,1.36354,-0,-0
1765575463044361161,1.36354,-0,-0
1765575463064467063,1.37043,-0,-0
1765575463084521507,1.37043,-0,-0
1765575463104647186,1.37043,-0,-0
1765575463124633373,1.37462,-0,-0
1765575463144697417,1.37462,-0,-0
1765575463164987740,1.37727,-0,-0
1765575463185181292,1.37727,-0,-0
1765575463204951857,1.37727,-0,-0
1765575463224972541,1.37926,-0,-0
1765575463245168429,1.37926,-0,-0
1765575463265206745,1.37977,-0,-0
1765575463285286694,1.37977,-0,-0
1765575463305354547,1.37977,-0,-0
1765575463325456737,1.37404,-0,-0
1765575463345410795,1.37404,-0,-0
1765575463365485720,1.36459,-0,-0
1765575463385611174,1.36459,-0,-0
1765575463405648690,1.36459,-0,-0
1765575463425723647,1.35751,-0,-0
1765575463445790988,1.35751,-0,-0
1765575463465871257,1.35073,-0,-0
1765575463485951302,1.35073,-0,-0
1765575463506113654,1.35073,-0,-0
1765575463526066400,1.3241,-0,-0
1765575463546136140,1.3241,-0,-0
1765575463566209657,1.22211,-0,-0
1765575463586248358,1.22211,-0,-0
1765575463606457110,1.22211,-0,-0
1765575463626511971,0.93532,-0,-0
1765575463646496973,0.93532,-0,-0
1765575463666505529,0.70149,-0,-0
1765575463686631879,0.70149,-0,-0
1765575463706725076,0.70149,-0,-0
1765575463726900100,0.526118,-0,-0
1765575463746889039,0.526118,-0,-0
1765575463767002621,0.394588,-0,-0
1765575463787040457,0.394588,-0,-0
1765575463807087349,0.394588,-0,-0
1765575463827180739,0.295941,-0,-0
1765575463847288881,0.295941,-0,-0
1765575463867365406,0.221956,-0,-0
1765575463887453611,0.221956,-0,-0
1765575463907498615,0.221956,-0,-0
1765575463927522691,0.166467,-0,-0
1765575463947601616,0.166467,-0,-0
1765575463967778176,0.12485,-0,-0
1765575463987854477,0.12485,-0,-0
1765575464007883097,0.12485,-0,-0
1765575464027928037,0,-0,-0
1765575464048082580,0,-0,-0
1765575464068207683,0,-0,-0
1765575464088155788,0,-0,-0
1765575464108349757,0,-0,-0
1765575464128317863,0,-0,-0
1765575464148399604,0,-0,-0
1765575464168456577,0,-0,-0
1765575464188543214,0,-0,-0
1765575464208616507,0,-0,-0
1765575464228732681,0,-0,-0
1765575464248981115,0,-0,-0
1765575464269012774,0,-0,-0
1765575464288993105,0,-0,-0
1765575464308983612,0,-0,-0
1765575464329117738,-0.0718257,-0,-0
1765575464349182711,-0.0718257,-0,-0
1765575464369378343,-0.159644,-0,-0
1765575464389342834,-0.159644,-0,-0
1765575464409451839,-0.159644,-0,-0
1765575464429493260,-0.264857,-0,-0
1765575464449649083,-0.264857,-0,-0
1765575464469720744,-0.349169,-0,-0
1765575464489716659,-0.349169,-0,-0
1765575464509815840,-0.349169,-0,-0
1765575464529860813,-0.475156,-0,-0
1765575464549871832,-0.475156,-0,-0
1765575464569954341,-0.581477,-0,-0
1765575464590038355,-0.581477,-0,-0
1765575464610079103,-0.581477,-0,-0
1765575464630178348,-0.667648,-0,-0
1765575464650232313,-0.667648,-0,-0
1765575464670373832,-0.734591,-0,-0
1765575464690445205,-0.734591,-0,-0
1765575464710529442,-0.734591,-0,-0
1765575464730526573,-0.796628,-0,-0
1765575464750664156,-0.796628,-0,-0
1765575464770664455,-0.847786,-0,-0
1765575464790736564,-0.847786,-0,-0
1765575464810813985,-0.847786,-0,-0
1765575464830939087,-0.886669,-0,-0
1765575464850966043,-0.886669,-0,-0
1765575464871016743,-0.915831,-0,-0
1765575464891101364,-0.915831,-0,-0
1765575464911132352,-0.915831,-0,-0
1765575464931402387,-0.937188,-0,-0
1765575464951489984,-0.937188,-0,-0
1765575464971374600,-0.953206,-0,-0
1765575464991511031,-0.953206,-0,-0
1765575465011824842,-0.953206,-0,-0
1765575465031636464,-0.965476,-0,-0
1765575465051700797,-0.965476,-0,-0
1765575465071853004,-0.974936,-0,-0
1765575465091891864,-0.974936,-0,-0
1765575465112168746,-0.974936,-0,-0
1765575465132180342,-0.982289,-0,-0
1765575465152295492,-0.982289,-0,-0
1765575465172228717,-0.987803,-0,-0
1765575465192313754,-0.987803,-0,-0
1765575465212353574,-0.991681,-0,-0
1765575465232440692,-0.991681,-0,-0
1765575465252417150,-0.991681,-0,-0
1765575465272564589,-0.994847,-0,-0
1765575465292637722,-0.994847,-0,-0
1765575465312706375,-0.996965,-0,-0
1765575465332766996,-0.996965,-0,-0
1765575465352865537,-0.996965,-0,-0
1765575465372943023,-0.998553,-0,-0
1765575465392951418,-0.998553,-0,-0
1765575465413084168,-1.00103,-0,-0
1765575465433106708,-1.00103,-0,-0
1765575465453145120,-1.00103,-0,-0
1765575465473289103,-1.0088,-0,-0
1765575465493695909,-1.0088,-0,-0
1765575465513614478,-1.03264,-0,-0
1765575465533470133,-1.03264,-0,-0
1765575465553503777,-1.03264,-0,-0
1765575465573556621,-1.05102,-0,-0
1765575465593712989,-1.05102,-0,-0
1765575465613756201,-1.06533,-0,-0
1765575465633844246,-1.06533,-0,-0
1765575465653890530,-1.06533,-0,-0
1765575465673999536,-1.10127,-0,-0
1765575465694060445,-1.10127,-0,-0
1765575465714067848,-1.16499,-0,-0
1765575465734191863,-1.16499,-0,-0
1765575465754359494,-1.16499,-0,-0
1765575465774319184,-1.23311,-0,-0
1765575465794380093,-1.23311,-0,-0
1765575465814466346,-1.2896,-0,-0
1765575465834652634,-1.2896,-0,-0
1765575465854632965,-1.2896,-0,-0
1765575465874737522,-1.33736,-0,-0
1765575465894867777,-1.33736,-0,-0
1765575465914877132,-1.3737,-0,-0
1765575465934954457,-1.3737,-0,-0
1765575465955247436,-1.3737,-0,-0
1765575465975110964,-1.40044,-0,-0
1765575465995142687,-1.40044,-0,-0
1765575466015247021,-1.42049,-0,-0
1765575466035675332,-1.42049,-0,-0
1765575466055395463,-1.42049,-0,-0
1765575466075498645,-1.43502,-0,-0
1765575466095557442,-1.43502,-0,-0
1765575466115670832,-1.44566,-0,-0
1765575466135742973,-1.44566,-0,-0
1765575466155763656,-1.44566,-0,-0
1765575466175810773,-1.45287,-0,-0
1765575466195944291,-1.45287,-0,-0
1765575466215976431,-1.45416,-0,-0
1765575466236055228,-1.45416,-0,-0
1765575466256097352,-1.45416,-0,-0
1765575466276235415,-1.44741,-0,-0
1765575466296272419,-1.44741,-0,-0
1765575466316397009,-1.44055,-0,-0
1765575466336414077,-1.44055,-0,-0
1765575466356550252,-1.44055,-0,-0
1765575466376701467,-1.42614,-0,-0
1765575466396757351,-1.42614,-0,-0
1765575466416839476,-1.40608,-0,-0
1765575466436828447,-1.40608,-0,-0
1765575466456861099,-1.40608,-0,-0
1765575466476948281,-1.39052,-0,-0
1765575466497017701,-1.39052,-0,-0
1765575466517174101,-1.36522,-0,-0
1765575466537248258,-1.36522,-0,-0
1765575466557443026,-1.36522,-0,-0
1765575466577531103,-1.29532,-0,-0
1765575466597444360,-1.29532,-0,-0
1765575466617535957,-1.07418,-0,-0
1765575466637627875,-1.07418,-0,-0
1765575466657698096,-1.07418,-0,-0
1765575466677739260,-0.805632,-0,-0
1765575466697949709,-0.805632,-0,-0
1765575466717975160,-0.604224,-0,-0
1765575466737996292,-0.604224,-0,-0
1765575466758027568,-0.604224,-0,-0
1765575466778081596,-0.453168,-0,-0
1765575466798229611,-0.453168,-0,-0
1765575466821741682,-0.339876,-0,-0
1765575466838330724,-0.339876,-0,-0
1765575466858412081,-0.339876,-0,-0
1765575466878511007,-0.254907,-0,-0
1765575466898591116,-0.254907,-0,-0
1765575466920981206,-0.19118,-0,-0
1765575466939403224,-0.19118,-0,-0
1765575466959478021,-0.19118,-0,-0
1765575466979558098,-0.143385,-0,-0
