1765575458011749859,0.99547,0.0106206,-0.0122825,0.0936803,-0.0138484,0.00639159,-0.00426106,0.233435,0.140061,9.63546
1765575458011908679,0.995471,0.0106138,-0.0122622,0.093674,-0.0149137,0.00639159,-0.0138484,0.233435,0.140061,9.63546
1765575458014053983,0.995471,0.010617,-0.0122681,0.0936667,-0.00958738,-0.0319579,-0.0149137,0.196325,0.11971,9.35295
1765575458014944854,0.995472,0.0106355,-0.0122713,0.0936602,0.00958738,-0.0106526,-0.0127832,0.196325,0.11971,9.35295
1765575458016914250,0.995473,0.0106348,-0.0122698,0.0936523,-0.0106526,-0.0149137,-0.0191748,0.232238,0.110133,9.52653
1765575458018595670,0.995474,0.0106363,-0.0122792,0.0936391,-0.00426106,-0.0266316,-0.0223706,0.232238,0.110133,9.52653
1765575458020620587,0.995475,0.0106384,-0.0122682,0.0936313,-0.00106526,0.00639159,-0.015979,0.232238,0.110133,9.52653
1765575458022600255,0.995475,0.0106358,-0.0122695,0.0936218,-0.0127832,-0.0245011,-0.015979,0.257377,0.118513,9.61152
1765575458024563090,0.995477,0.0106478,-0.0122759,0.0936061,0.00213053,-0.0127832,-0.0255663,0.257377,0.118513,9.61152
1765575458026631944,0.995477,0.0106521,-0.0122654,0.0936,0.00532632,0.00106526,-0.00745685,0.223858,0.117316,9.50139
1765575458028552538,0.995478,0.0106512,-0.0122634,0.0935974,-0.00213053,-0.00213053,-0.0138484,0.223858,0.117316,9.50139
1765575458030773012,0.995478,0.0106463,-0.0122628,0.0935905,-0.0117179,-0.00106526,-0.00852211,0.223858,0.117316,9.50139
1765575458032543651,0.995479,0.0106514,-0.0122632,0.093579,0.00532632,-0.00745685,-0.02024,0.203507,0.185551,9.56244
1765575458034782109,0.995479,0.0106486,-0.0122589,0.0935796,-0.00532632,-0.00106526,0.00213053,0.203507,0.185551,9.56244
1765575458036765457,0.99548,0.0106442,-0.0122462,0.0935717,-0.0106526,0.00958738,-0.0127832,0.23942,0.158017,9.54927
1765575458038525407,0.995481,0.0106448,-0.0122459,0.0935654,0.00106526,-0.015979,-0.0106526,0.23942,0.158017,9.54927
1765575458040657655,0.995482,0.0106469,-0.0122434,0.093556,-0.00532632,0.00213053,-0.0106526,0.23942,0.158017,9.54927
1765575458042608874,0.995482,0.0106487,-0.0122464,0.0935576,0.00426106,-0.0223706,-0.00745685,0.275333,0.134075,9.55646
1765575458044534108,0.995482,0.0106436,-0.0122325,0.093554,-0.00639159,0.0255663,-0.00958738,0.275333,0.134075,9.55646
1765575458046612531,0.995482,0.010649,-0.0122291,0.0935595,-0.00106526,-0.00319579,0,0.265756,0.208296,9.55526
1765575458048685993,0.995482,0.010643,-0.0122263,0.0935611,-0.00426106,-0.00852211,-0.00852211,0.265756,0.208296,9.55526
1765575458051617974,0.995481,0.0106436,-0.0122245,0.093568,0,0,0,0.265756,0.208296,9.55526
