0.0,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004,-0.03655410137246741,0.6142752131086817,-2.070885382854609,-0.14912672990339307,1.0122808207908798,-1.490945793418787,0.19952495012499374,1.0628536393277142,-1.6602097331562795,0.13709009938456665,0.9681996654080132,-1.7386441796785834,6.543640433894429e-06,-1.1463792984471766e-05,0.29986935212273863,0.9999999532286321,-0.00028816036460195695,-8.589298498224508e-05,5.5935079272602736e-05,-0.0001290534491691466,0.8957965451997228,-1.8065570612560278,-0.0014375067117856155,0.9009489791420479,-1.7911663047858872,0.003915301636931766,0.9031027466119214,-1.79774403707093,0.002722593290142287,0.9007882163325399,-1.7990606010777601,0.001635910108473607,-0.0028659482461179417,-0.032661969315345075,-0.14408018454725427,-0.04294649316067796,0.027967540072328073,-0.03226336229228665,-1.0508637000692889,-1.6392653140069162,-0.3593766779464039,0.23724478551195471,2.2084238035282184,0.9788254092329415,0.7756866529803391,0.5639907322675484,0.6806483225355717,0.19705408313496778,0.23484973055996086,-1.2793935480363594,-10.000367541196141,-9.480988399911311,-5.219435546618757,3.9298287276807926,10.816897230342455,6.983373254374781,5.699877376469992,4.892659339530219,4.798153478459833,2.3869882892804597,2.1474537112495824
0.008,-0.03655410137246741,0.6142752131086817,-2.070885382854609,-0.14912672990339307,1.0122808207908798,-1.490945793418787,0.19952495012499374,1.0628536393277142,-1.6602097331562795,0.13709009938456665,0.9681996654080132,-1.7386441796785834,1.897585555645006e-05,-3.288865894498534e-05,0.2996067884125953,0.9999995683808945,-0.0008781225190376834,-0.0002577802069453259,0.00016027548574668802,-7.91632592631914e-05,0.8875955820405869,-1.8187464632262345,-0.004291698697478727,0.9029366778140635,-1.7748989648684625,0.01145154627374518,0.9090286726355171,-1.7934838153152992,0.007960630964373817,0.902364315219192,-1.7974046197390594,0.003108053780638908,-0.005356216490128394,-0.06564092753583511,-0.2949814641777788,-0.08594216264912656,0.05217078620112599,0.0124725474764888,-2.050240789783998,-3.0473504925516974,-0.7135479964232778,0.4969246680039033,4.06683497935615,1.884061159203353,1.4814815058989494,1.065055438907652,1.3095094185578824,0.3940247216630235,0.4139953346751736,-1.258744996169296,-9.327814773151797,-8.431858598946889,-4.989434472733059,3.777992064953139,9.403505996084398,6.356924992465698,5.2034379185625745,4.531705270878994,4.3625385520370665,2.2608736760740804,1.9971498836912076
0.012,-0.03655410137246741,0.6142752131086817,-2.070885382854609,-0.14912672990339307,1.0122808207908798,-1.490945793418787,0.19952495012499374,1.0628536393277142,-1.6602097331562795,0.13709009938456665,0.9681996654080132,-1.7386441796785834,3.670847388126751e-05,-6.073488420526065e-05,0.29920580625949883,0.9999984449380865,-0.0016620059131731652,-0.000501347933071764,0.00031065737347278546,-0.00041447778793643974,0.8755273685771928,-1.835501685653123,-0.008693556846371752,0.9059659144321378,-1.752633186774996,0.022074704729815757,0.9174585680739705,-1.7874759649054615,0.015282985086841828,0.9046627353485985,-1.7951822831274762,0.004433154581204362,-0.006961556315068828,-0.10024553827412255,-0.3919422028815355,-0.1217871776505128,0.07518510382520593,-0.08382863216831207,-3.0170533658485006,-4.1888056067221555,-1.1004645372232562,0.7573091545185631,5.566444523366656,2.6557896140176442,2.1074738596133646,1.5019626024594508,1.8305885306170024,0.5746050323516185,0.5555841528958116,-1.2828591077003921,-8.541092517724682,-7.301186940717258,-4.712452093995363,3.5785826701866164,7.904943511060573,5.640538555192023,4.643133081277419,4.132065156111864,3.864776685427808,2.107224895777229,1.8496177347790734
0.016,-0.03655410137246741,0.6142752131086817,-2.070885382854609,-0.14912672990339307,1.0122808207908798,-1.490945793418787,0.19952495012499374,1.0628536393277142,-1.6602097331562795,0.13709009938456665,0.9681996654080132,-1.7386441796785834,5.909415499615814e-05,-9.310824451945297e-05,0.2986629953897307,0.9999960670723115,-0.0026371514738395903,-0.0008149217339561486,0.0004971665528943545,-0.0008215016326731399,0.8598709199420351,-1.8557077613603057,-0.014568036700809112,0.910035975476494,-1.725991623973416,0.03535260649800619,0.92798936028503,-1.7799805715085237,0.02439754425720375,0.9076520736317615,-1.7925875603586074,0.005596420278722658,-0.00809334007854808,-0.13570271744204174,-0.48757604024280154,-0.15679080262573852,0.0932386937404619,-0.10175596118417503,-3.914112158789436,-5.051518926795664,-1.4686199636093398,1.0175152610890346,6.660390700394977,3.3194754420476063,2.6326980527648676,1.873848349234427,2.278639792590481,0.7473345707907412,0.6486806922171731,-1.222972509374428,-7.635298758473638,-6.144026598690928,-4.364928788384118,3.3423671452966914,6.375836505783987,4.882863781822407,4.035090564074345,3.70333680999164,3.3479547351118675,1.9364900359037023,1.7010415442633402
0.02,-0.03655410137246741,0.6142752131086817,-2.070885382854609,-0.14912672990339307,1.0122808207908798,-1.490945793418787,0.19952495012499374,1.0628536393277142,-1.6602097331562795,0.13709009938456665,0.9681996654080132,-1.7386441796785834,6.891663563922772e-05,-0.00015625938079543854,0.2980488953897047,0.999994490170895,-0.002886758544371637,-0.0014689681442920412,0.0007269013343168416,-0.0022611170790762954,0.8411980456927314,-1.878239036047607,-0.01578154570445328,0.9143607361862212,-1.7253308503453866,0.04932638600741489,0.9408316282922637,-1.7715053236587126,0.03371850678732763,0.9114133509079617,-1.7895206619272757,0.0024556201607673963,-0.015787784068996388,-0.1535250000064905,-0.12487411205132071,-0.3272634657099991,0.11410663664730364,-0.35990386160078885,-4.66821856232595,-5.6328186718252855,-0.3033772509110424,1.0811901774318091,0.16519340700740504,3.4934448773521747,3.210567001808433,2.1188119624527606,2.33024063253097,0.9403193190500687,0.7667246078329508,-1.199763010300712,-6.638793659772652,-5.005457288902775,-3.9752442802857684,3.069811955458988,4.896408719214527,4.086294305920761,3.40390074011151,3.2550551677113404,2.804919533162461,1.7454984267734375,1.563677977692258
0.024,-0.031500370493285176,0.5127398902313207,-1.9954995694544488,-0.1326296806916967,1.149987699206645,-1.4699628096418569,0.09877767877894629,1.226776490278039,-1.4561962681184708,0.1238158550845437,0.7695294607723717,-2.112960801702947,7.428280375277116e-05,-0.0002243499587662833,0.29731773220431784,0.9999928811183377,-0.0027488327067597025,-0.0023914670680111813,0.0009810793338596653,-0.00464636483456687,0.8182245918966804,-1.9006788604000622,-0.01628759219883244,0.9203613232890602,-1.730356962815804,0.06312967290496725,0.9565583153415418,-1.7581713773852552,0.04311353437509942,0.9149774944644523,-1.7934529357616387,0.001341542028385858,-0.017022644492711188,-0.18279079634671355,0.06881163392081821,-0.46166517868590207,0.12565608376179557,-0.5963119388726436,-5.743363449012742,-5.609956088113797,-0.12651162359478957,1.5001467757097464,-1.2565281176043435,3.450821724388092,3.931671762319506,3.333486568364375,2.3487568969429478,0.8910358891226478,-0.9830684585907259,-0.8434219386969164,-9.1619261599864,-1.2877093333268306,-3.9379960990979983,7.70634861699893,8.855284721119837,-0.015927191672488128,8.40278666859792,9.976410962682081,1.988286874137077,-5.436095814270683,-11.70376719606498
0.028,-0.031500370493285176,0.5127398902313207,-1.9954995694544488,-0.1326296806916967,1.149987699206645,-1.4699628096418569,0.09877767877894629,1.226776490278039,-1.4561962681184708,0.1238158550845437,0.7695294607723717,-2.112960801702947,8.511709854538205e-05,-0.00027111592797440787,0.2964848083322222,0.999988801126666,-0.002984728954659332,-0.0034735204052800633,0.0011931765647853242,-0.006786150612468581,0.7904300891450512,-1.920858604821984,-0.01757064860968632,0.9286645372459374,-1.7279664580054213,0.06904555868987408,0.9692530028119478,-1.7606190846162821,0.05333320246418015,0.9172209178596081,-1.8057841769082579,0.0027085736981527233,-0.011691492302031141,-0.2082309680239127,-0.11823009526522882,-0.5412036038373043,0.10484476138337886,-0.5349464444754279,-6.948625687907309,-5.044936105480444,-0.3207641027134702,2.075803489219323,0.5976262025956895,1.4789714462267092,3.173671867601512,-0.6119268077567592,2.554917022270182,0.5608558487889519,-3.082810286654807,-0.6417342286188189,-7.820282833781217,-0.5137467728466447,-4.008717285452854,7.286849769260591,9.742059419890325,-0.47773065660477965,7.491800241617646,8.902385540155265,1.6502027763590759,-5.536199123784147,-10.691241078650435
0.032,-0.031500370493285176,0.5127398902313207,-1.9954995694544488,-0.1326296806916967,1.149987699206645,-1.4699628096418569,0.09877767877894629,1.226776490278039,-1.4561962681184708,0.1238158550845437,0.7695294607723717,-2.112960801702947,0.00010348754296527073,-0.00030709466458353143,0.2955506269882304,0.9999823803191089,-0.003229918513006266,-0.004783463810137749,0.0013874983623780597,-0.009115862939798628,0.7583426821326403,-1.9385052871362127,-0.01907415711493546,0.9379584592580613,-1.7253273711823773,0.0702963533524355,0.98152151391723,-1.7659913495687989,0.06383601493179393,0.9181252119864143,-1.8258927557071394,0.004592611104972172,-0.008994684152280896,-0.23354533599794614,-0.12304703215514176,-0.6551194386676285,0.0956345926561231,-0.5824280818325118,-8.021851753102705,-4.411670578557167,-0.3758771263122845,2.3234805030309706,0.6597717057609607,0.31269866564035587,3.0671277763205325,-1.3430662381292098,2.625703116903445,0.22607353170154676,-5.02714469972035,-0.5975244735908668,-6.244844118026911,-0.0899657093960542,-3.866684071513628,6.708408924015096,8.731314591426909,0.30113848000417276,7.426486127512433,10.96076198130178,1.1894343305776331,-5.449628922447747,-9.209776724486716
0.036000000000000004,-0.031500370493285176,0.5127398902313207,-1.9954995694544488,-0.1326296806916967,1.149987699206645,-1.4699628096418569,0.09877767877894629,1.226776490278039,-1.4561962681184708,0.1238158550845437,0.7695294607723717,-2.112960801702947,0.00014500625532222402,-0.0003262647630765405,0.29459857951775464,0.9999742161865601,-0.003331595189222756,-0.006168741228613088,0.0015537268820797598,-0.01151104819244719,0.7231272146159329,-1.953159941098387,-0.019575604114054394,0.9465898566274543,-1.7313693864238038,0.07177049414399934,0.9924635385837486,-1.7771501613064697,0.0737803844090209,0.9170175135945158,-1.8513157017101378,0.010379678089238318,-0.004792524623252265,-0.23801186761894433,-0.05141410488489283,-0.6928441717428305,0.08112450248562084,-0.5987963131621402,-8.803866879176853,-3.663663490543608,-0.1253617497797339,2.1578493423482428,-1.510503810356593,0.36853519789096173,2.735506166629663,-2.7897029344177406,2.4860923693067423,-0.2769245979746138,-6.35573650074959,-0.4922437234557733,-4.585171839994835,0.21103540814031874,-3.7865047620305012,6.259283146684943,8.60787380103774,0.8404970571076995,7.050360284468049,11.514360969826086,0.786442846894519,-5.313888058342261,-7.533809259993092
