1765574903382830861,533.643,157.33,362.949,0.998004,0.000922519,0.0631171,-0.00174658
1765574903387165532,533.646,157.335,362.948,0.998003,0.000931668,0.0631353,-0.00172521
1765574903390440705,533.64,157.347,362.931,0.998001,0.000908703,0.063169,-0.00173794
1765574903393692345,533.641,157.358,362.956,0.998004,0.000935823,0.0631198,-0.00170086
1765574903396962879,533.643,157.378,362.947,0.998005,0.000841924,0.0631131,-0.00169217
1765574903400217444,533.636,157.376,362.944,0.998003,0.000841646,0.0631404,-0.00168295
1765574903403498449,533.644,157.388,362.942,0.998004,0.000835609,0.0631292,-0.00167221
1765574903406755318,533.642,157.391,362.953,0.998005,0.000872923,0.0631039,-0.0016581
1765574903410014241,533.64,157.389,362.953,0.998004,0.000915108,0.0631205,-0.00164589
1765574903413299313,533.648,157.391,362.949,0.998004,0.000878798,0.0631204,-0.00164312
1765574903416844664,533.654,157.397,362.94,0.998003,0.00083751,0.0631447,-0.00164158
1765574903419840042,533.648,157.403,362.947,0.998003,0.000900266,0.0631423,-0.0016132
1765574903423106700,533.648,157.402,362.959,0.998005,0.000882567,0.0631097,-0.00164478
1765574903426449270,533.656,157.391,362.953,0.998004,0.000868411,0.0631251,-0.00166175
1765574903429711529,533.654,157.388,362.946,0.998002,0.000921011,0.0631484,-0.00164109
1765574903432973949,533.66,157.39,362.94,0.998002,0.000847244,0.0631509,-0.00166972
1765574903436261295,533.663,157.383,362.944,0.998002,0.000834673,0.0631496,-0.00168088
1765574903440581960,533.661,157.371,362.944,0.998002,0.000944951,0.0631568,-0.00167512
1765574903443781481,533.658,157.368,362.933,0.998002,0.000881681,0.063154,-0.00169035
1765574903447055954,533.658,157.36,362.931,0.998001,0.00088374,0.0631706,-0.0016949
1765574903450306812,533.655,157.354,362.942,0.998003,0.000910091,0.0631335,-0.00171199
1765574903453584169,533.654,157.349,362.942,0.998003,0.000923727,0.0631299,-0.00171217
1765574903457097870,533.651,157.337,362.94,0.998003,0.000953613,0.0631437,-0.00171309
1765574903460322709,533.646,157.334,362.94,0.998003,0.000972282,0.0631376,-0.00171718
1765574903463886494,533.651,157.327,362.939,0.998002,0.000960564,0.0631436,-0.00172724
1765574903467319604,533.651,157.323,362.937,0.998002,0.000960171,0.0631435,-0.00173166
1765574903470941328,533.643,157.329,362.948,0.998004,0.000915812,0.0631223,-0.0017496
1765574903473867056,533.642,157.319,362.945,0.998004,0.000930429,0.0631177,-0.00174287
1765574903477128574,533.64,157.323,362.944,0.998003,0.000900747,0.063142,-0.001737
1765574903480390422,533.645,157.334,362.943,0.998003,0.000932839,0.0631361,-0.00170701
1765574903483651870,533.633,157.348,362.957,0.998004,0.000956444,0.0631127,-0.00169026
1765574903486914310,533.637,157.358,362.941,0.998002,0.000857366,0.0631592,-0.00168885
1765574903490180356,533.639,157.371,362.955,0.998004,0.000932811,0.0631283,-0.00167939
1765574903493430443,533.635,157.376,362.976,0.998007,0.000969306,0.0630801,-0.00162848
1765574903496711588,533.643,157.384,362.945,0.998002,0.000862483,0.0631603,-0.00167576
1765574903499956705,533.632,157.389,362.948,0.998003,0.000899538,0.0631417,-0.00164776
1765574903503232169,533.639,157.403,362.954,0.998004,0.000899372,0.0631272,-0.00160149
1765574903506498335,533.647,157.4,362.941,0.998003,0.000825242,0.0631323,-0.00165018
1765574903509849401,533.645,157.396,362.94,0.998003,0.00085055,0.0631463,-0.00163887
1765574903513117802,533.646,157.394,362.951,0.998005,0.000857522,0.0631024,-0.00165688
1765574903516411560,533.648,157.387,362.956,0.998004,0.000887112,0.0631254,-0.00164453
1765574903519674060,533.656,157.385,362.933,0.998003,0.000806884,0.0631448,-0.00167724
1765574903523285625,533.654,157.371,362.927,0.998001,0.000835758,0.0631644,-0.00168162
1765574903526780961,533.658,157.365,362.926,0.998003,0.000856678,0.063145,-0.00169282
1765574903530616346,533.652,157.358,362.935,0.998003,0.00091619,0.0631336,-0.001683
1765574903533305169,533.653,157.356,362.927,0.998003,0.000869261,0.0631404,-0.00170555
1765574903537316985,533.656,157.349,362.931,0.998002,0.000889206,0.0631505,-0.00171583
1765574903540380221,533.654,157.349,362.922,0.998001,0.000876143,0.063163,-0.00170674
1765574903543896126,533.651,157.345,362.922,0.998002,0.000857424,0.0631503,-0.00172642
1765574903546562257,533.647,157.344,362.925,0.998003,0.000890847,0.0631362,-0.00171984
1765574903550183490,533.639,157.329,362.938,0.998004,0.00090944,0.0631166,-0.00176813
1765574903553642668,533.635,157.33,362.937,0.998004,0.00095589,0.0631252,-0.00172348
1765574903557103500,533.638,157.328,362.936,0.998003,0.000902357,0.063138,-0.00172869
1765574903560171305,533.635,157.335,362.93,0.998003,0.000850657,0.0631428,-0.00174375
1765574903563430969,533.636,157.337,362.926,0.998002,0.000876542,0.0631537,-0.00174021
1765574903566700152,533.632,157.327,362.937,0.998003,0.00084247,0.0631281,-0.00177337
1765574903569989732,533.634,157.34,362.932,0.998002,0.000877897,0.0631513,-0.00172777
1765574903573255718,533.629,157.35,362.928,0.998002,0.000891126,0.0631514,-0.00171548
1765574903576517236,533.621,157.356,362.936,0.998004,0.0009182,0.0631128,-0.00170614
1765574903579779375,533.623,157.363,362.939,0.998005,0.000977827,0.0631119,-0.00168216
1765574903583024012,533.627,157.376,362.948,0.998006,0.000949144,0.0630892,-0.00166284
1765574903586308813,533.625,157.395,362.945,0.998005,0.000897946,0.0631028,-0.00165624
1765574903589574158,533.626,157.4,362.94,0.998005,0.000880465,0.0631124,-0.00165482
1765574903592838722,533.63,157.403,362.95,0.998005,0.000925838,0.0631073,-0.00162662
1765574903597156161,533.64,157.409,362.922,0.998001,0.000903501,0.0631627,-0.00164623
1765574903600412910,533.635,157.396,362.952,0.998006,0.000954374,0.0630888,-0.00166297
1765574903603732086,533.641,157.398,362.94,0.998004,0.000916236,0.0631285,-0.00163726
1765574903606958658,533.64,157.399,362.943,0.998004,0.000915049,0.0631238,-0.00162969
1765574903610447432,533.645,157.394,362.941,0.998004,0.000951904,0.0631212,-0.00162645
1765574903613183565,533.653,157.387,362.931,0.998002,0.000866787,0.0631476,-0.00165288
1765574903616390009,533.651,157.369,362.926,0.998003,0.000866836,0.0631415,-0.00169665
1765574903620494038,533.654,157.357,362.926,0.998003,0.000867929,0.0631421,-0.00170335
1765574903623779801,533.653,157.357,362.927,0.998002,0.000888881,0.0631486,-0.00168602
1765574903626584532,533.651,157.352,362.925,0.998003,0.000867014,0.0631425,-0.00171178
1765574903630319368,533.65,157.34,362.922,0.998002,0.000876467,0.0631519,-0.00174865
1765574903633807681,533.648,157.346,362.925,0.998002,0.000892071,0.0631539,-0.0017069
1765574903637086722,533.646,157.334,362.929,0.998003,0.000840428,0.0631392,-0.00174192
1765574903640656428,533.645,157.326,362.94,0.998004,0.000906317,0.0631279,-0.00173786
1765574903644052278,533.646,157.325,362.92,0.998001,0.000847093,0.063174,-0.00174649
1765574903647251900,533.641,157.321,362.942,0.998004,0.000925385,0.0631199,-0.0017388
1765574903650423068,533.636,157.325,362.946,0.998005,0.000899565,0.0631006,-0.00175301
1765574903653915159,533.634,157.326,362.947,0.998004,0.000922828,0.0631261,-0.00175088
1765574903657445070,533.633,157.334,362.944,0.998005,0.000970418,0.0631103,-0.00171761
1765574903660724402,533.634,157.336,362.931,0.998003,0.000849765,0.0631408,-0.00174499
1765574903663430838,533.628,157.335,362.949,0.998005,0.000893972,0.0631034,-0.00174908
