1765575264566071265,0.999971,-0.00631588,-0.00383282,-0.00180507,-0.00532632,-0.00639159,-0.0127832,0.0885855,-0.269348,9.48224
1765575264566284902,0.999971,-0.00630618,-0.00381414,-0.00181154,0.00745685,0.0127832,0,0.0909797,-0.214281,9.56364
1765575264567701540,0.999971,-0.00630561,-0.00380942,-0.0018105,-0.00213053,0,-0.00532632,0.0909797,-0.214281,9.56364
1765575264569643821,0.999971,-0.00630384,-0.00381713,-0.00182205,0.00426106,-0.0170442,-0.0245011,0.0909797,-0.214281,9.56364
1765575264571790683,0.999971,-0.00630046,-0.00383483,-0.00182494,-0.00213053,-0.0255663,-0.0149137,0.134075,-0.177171,9.50498
1765575264573739908,0.999971,-0.00629574,-0.00382344,-0.00183512,0.00426106,0.00106526,-0.015979,0.134075,-0.177171,9.50498
1765575264575738703,0.999971,-0.00629893,-0.00383603,-0.00184079,0,-0.0213053,-0.0170442,0.134075,-0.177171,9.50498
1765575264577932701,0.999971,-0.00629504,-0.00382927,-0.00184609,-0.00532632,0.00213053,-0.0106526,0.0562637,-0.233435,9.41759
1765575264579702691,0.999971,-0.00629964,-0.00382443,-0.00184828,-0.0127832,0,-0.0117179,0.0562637,-0.233435,9.41759
1765575264581714414,0.999971,-0.00629713,-0.0038264,-0.00185457,0,-0.0149137,-0.0149137,0.0634463,-0.172383,9.55526
1765575264583667959,0.999971,-0.00629888,-0.00382492,-0.00186729,-0.0138484,-0.00532632,-0.0149137,0.0634463,-0.172383,9.55526
1765575264585655842,0.999971,-0.00629529,-0.00382585,-0.00187521,0.00319579,-0.0117179,-0.0234358,0.0634463,-0.172383,9.55526
1765575264587686029,0.999971,-0.00629621,-0.00383021,-0.00188202,-0.0138484,-0.0117179,-0.0106526,0.0634463,-0.215478,9.51575
1765575264589811162,0.999971,-0.00629399,-0.00383986,-0.00189034,-0.00213053,-0.015979,-0.02024,0.0634463,-0.215478,9.51575
1765575264592647350,0.999971,-0.00628595,-0.00385105,-0.00189753,0.00958738,-0.0255663,-0.00852211,0.0622492,-0.199916,9.63187
1765575264593940594,0.999971,-0.00628692,-0.00384563,-0.00190287,-0.0170442,-0.0106526,-0.0149137,0.0622492,-0.199916,9.63187
