1765575267872741829,0,-0,-0
1765575267892803536,0,-0,-0
1765575267912845082,0,-0,-0
1765575267932821507,0,-0,-0
1765575267952930318,0,-0,-0
1765575267972999385,0,-0,-0
1765575267993046115,0,-0,-0
1765575268013128846,0,-0,-0
1765575268033208953,0,-0,-0
1765575268053270628,0,-0,-0
1765575268073504690,0,-0,-0
1765575268093439610,0,-0,-0
1765575268113531269,0,-0,-0
1765575268133566159,0,-0,-0
1765575268153796285,0,-0,-0
1765575268173719045,0,-0,-0
1765575268193814672,0,-0,-0
1765575268213914779,0,-0,-0
1765575268233952037,0,-0,-0
1765575268253985679,0,-0,-0
1765575268274054650,0,-0,-0
1765575268294220135,0,-0,-0
1765575268314301426,0,-0,-0
1765575268334490271,0,-0,-0
1765575268354339589,0,-0,-0
1765575268374570131,0,-0,-0
1765575268394491099,0,-0,-0
1765575268414530245,0,-0,-0
1765575268434697778,0,-0,-0
1765575268454763932,0,-0,-0
1765575268474903657,0,-0,-0
1765575268494882738,0,-0,-0
1765575268514999645,0,-0,-0
1765575268535020999,0,-0,-0
1765575268555168723,0,-0,-0
1765575268575195453,0,-0,-0
1765575268595248712,0,-0,-0
1765575268615325394,0,-0,-0
1765575268635384605,0,-0,-0
1765575268655453000,0,-0,-0
1765575268675517426,0,-0,-0
1765575268695628862,0,-0,-0
1765575268715943214,0,-0,-0
1765575268735845493,0,-0,-0
1765575268755888927,0,-0,-0
1765575268775970538,0,-0,-0
1765575268796050421,0,-0,-0
1765575268816081983,0,-0,-0.20853
1765575268836121801,0,-0,-0.20853
1765575268856192884,0,-0,-0.20853
1765575268876228798,0,-0,-0.386723
1765575268896263080,0,-0,-0.386723
1765575268916415284,0,-0,-0.290043
1765575268936440478,0,-0,-0.290043
1765575268956558154,0,-0,-0.290043
1765575268976705366,0,-0,-0
1765575268996777665,0,-0,-0
1765575269016848044,0,-0,-0
1765575269036914646,0,-0,-0
1765575269056943552,0,-0,-0
1765575269077065132,0,-0,-0
1765575269097088086,0,-0,-0
1765575269117134528,0,-0,-0
1765575269137214251,0,-0,-0
1765575269157318423,0,-0,-0
1765575269177448227,0,-0,-0
1765575269197502573,0,-0,-0
1765575269217536055,0.0537452,-0,-0
1765575269237611266,0.0537452,-0,-0
1765575269257702509,0.0537452,-0,-0
1765575269277765112,0.190514,-0,-0
1765575269297865219,0.190514,-0,-0
1765575269317967950,0.503392,-0,-0
1765575269338017497,0.503392,-0,-0
1765575269357986305,0.503392,-0,-0
1765575269378062572,0.743192,-0,-0
1765575269398135255,0.743192,-0,-0
1765575269418216418,0.926959,-0,-0
1765575269438353966,0.926959,-0,-0
1765575269458336279,0.926959,-0,-0
1765575269478619558,1.06429,-0,-0
1765575269498539694,1.06429,-0,-0
1765575269518535223,1.16779,-0,-0
1765575269538701700,1.16779,-0,-0
1765575269558706189,1.16779,-0,-0
1765575269578886234,1.2454,-0,-0
1765575269598920868,1.2454,-0,-0
1765575269618985839,1.30288,-0,-0
1765575269639040217,1.30288,-0,-0
1765575269659121956,1.30288,-0,-0
1765575269679258704,1.34501,-0,-0
1765575269699273466,1.34501,-0,-0
1765575269719365157,1.37514,-0,-0
1765575269739392527,1.37514,-0,-0
1765575269759476154,1.37514,-0,-0
1765575269779545445,1.39725,-0,-0
1765575269799726578,1.39725,-0,-0
1765575269819709179,1.41236,-0,-0
1765575269839879816,1.41236,-0,-0
1765575269859950546,1.41236,-0,-0
1765575269880046110,1.42345,-0,-0
1765575269900069447,1.42345,-0,-0
1765575269920149266,1.42932,-0,-0
1765575269940142395,1.42932,-0,-0
1765575269960249159,1.42932,-0,-0
1765575269980317330,1.43152,-0,-0
1765575270000543648,1.43152,-0,-0
1765575270020523656,1.41798,-0,-0
1765575270040647252,1.41798,-0,-0
1765575270060664798,1.41798,-0,-0
1765575270080844427,1.40368,-0,-0
1765575270100766899,1.40368,-0,-0
1765575270120861310,1.37801,-0,-0
1765575270140904392,1.37801,-0,-0
1765575270161006419,1.37801,-0,-0
1765575270181066590,1.3426,-0,-0
1765575270201180906,1.3426,-0,-0
1765575270221346838,1.29793,-0,-0
1765575270241393153,1.29793,-0,-0
1765575270261393290,1.29793,-0,-0
1765575270281432372,1.24606,-0,-0
1765575270301537471,1.24606,-0,-0
1765575270321570121,1.18782,-0,-0
1765575270341700277,1.18782,-0,-0
1765575270361714559,0.985006,-0,-0
1765575270381858763,0.985006,-0,-0
1765575270401956983,0.985006,-0,-0
1765575270422186053,0.738755,-0,-0
1765575270442031179,0.738755,-0,-0
1765575270462255001,0.554066,-0,-0
1765575270482168736,0.554066,-0,-0
1765575270502248395,0.554066,-0,-0
1765575270522303990,0.41555,-0,-0
1765575270542557284,0.41555,-0,-0
1765575270562626703,0.311662,-0,-0
1765575270582547862,0.311662,-0,-0
1765575270602741508,0.311662,-0,-0
1765575270622681932,0.233747,-0,-0
1765575270643195488,0.233747,-0,-0
1765575270663106279,0.17531,-0,-0
1765575270683091344,0.17531,-0,-0
