0.000000000000000000e+00,4.837559999999999718e+02,1.448269999999999946e+01,3.878290000000000077e+02,9.973480000000000123e-01,-4.087799999999999941e-03,7.262799999999999812e-02,2.313040000000000148e-03
2.000000000000000042e-02,4.837409999999999854e+02,1.446460000000000079e+01,3.878109999999999786e+02,9.973469999999999835e-01,-4.272630000000000351e-03,7.263450000000000462e-02,2.263629999999999982e-03
4.000000000000000083e-02,4.835919999999999845e+02,1.430330000000000013e+01,3.878430000000000177e+02,9.973610000000000531e-01,-4.534159999999999753e-03,7.244240000000000401e-02,1.738909999999999978e-03
5.999999999999999778e-02,4.834689999999999941e+02,1.397080000000000055e+01,3.878949999999999818e+02,9.973729999999999540e-01,-4.345919999999999644e-03,7.229539999999999578e-02,1.065879999999999952e-03
8.000000000000000167e-02,4.833879999999999768e+02,1.355300000000000082e+01,3.878940000000000055e+02,9.973649999999999460e-01,-4.530479999999999924e-03,7.240649999999999864e-02,8.307530000000000063e-06
1.000000000000000056e-01,4.833109999999999786e+02,1.312770000000000081e+01,3.879769999999999754e+02,9.973800000000000443e-01,-4.918070000000000080e-03,7.216899999999999704e-02,-1.137709999999999893e-03
1.199999999999999956e-01,4.833340000000000032e+02,1.259639999999999915e+01,3.880090000000000146e+02,9.973959999999999493e-01,-5.063800000000000245e-03,7.190599999999999770e-02,-2.439339999999999911e-03
1.400000000000000133e-01,4.834769999999999754e+02,1.223060000000000080e+01,3.879560000000000173e+02,9.973819999999999908e-01,-5.065079999999999583e-03,7.205390000000000406e-02,-3.294989999999999811e-03
1.600000000000000033e-01,4.836279999999999859e+02,1.211999999999999922e+01,3.879610000000000127e+02,9.973779999999999868e-01,-5.048519999999999917e-03,7.210859999999999492e-02,-3.493930000000000126e-03
1.799999999999999933e-01,4.837590000000000146e+02,1.203909999999999947e+01,3.880199999999999818e+02,9.973910000000000275e-01,-4.709429999999999693e-03,7.195369999999999544e-02,-3.454950000000000035e-03
2.000000000000000111e-01,4.838840000000000146e+02,1.225740000000000052e+01,3.879510000000000218e+02,9.973750000000000115e-01,-4.379880000000000058e-03,7.222679999999999378e-02,-2.664370000000000106e-03
2.200000000000000011e-01,4.838260000000000218e+02,1.282830000000000048e+01,3.879420000000000073e+02,9.973769999999999580e-01,-4.671029999999999627e-03,7.221410000000000329e-02,-1.459690000000000033e-03
2.399999999999999911e-01,4.836290000000000191e+02,1.335720000000000063e+01,3.879719999999999800e+02,9.973929999999999740e-01,-4.646059999999999600e-03,7.201639999999999431e-02,-2.593100000000000092e-04
2.600000000000000089e-01,4.834390000000000214e+02,1.364400000000000013e+01,3.879420000000000073e+02,9.973889999999999700e-01,-4.686949999999999623e-03,7.206659999999999455e-02,3.131380000000000231e-04
2.800000000000000266e-01,4.832239999999999895e+02,1.370919999999999916e+01,3.879519999999999982e+02,9.973840000000000483e-01,-4.579540000000000000e-03,7.213970000000000105e-02,3.271020000000000134e-04
2.999999999999999889e-01,4.828940000000000055e+02,1.363069999999999915e+01,3.880570000000000164e+02,9.974020000000000108e-01,-4.227889999999999773e-03,7.190509999999999957e-02,1.512290000000000119e-04
3.200000000000000067e-01,4.825799999999999841e+02,1.363780000000000037e+01,3.880609999999999786e+02,9.974020000000000108e-01,-4.248380000000000385e-03,7.191720000000000057e-02,4.736759999999999690e-05
3.400000000000000244e-01,4.822610000000000241e+02,1.372129999999999939e+01,3.880369999999999777e+02,9.973990000000000355e-01,-4.206380000000000015e-03,7.195500000000000507e-02,1.636449999999999960e-04
