0.000000000000000000e+00,2.606150000000000133e-02,9.001050000000000439e-01,-1.784210000000000074e+00,-1.879499999999999921e-02,9.090669999999999584e-01,-1.795029999999999903e+00,9.563529999999999557e-04,8.899559999999999693e-01,-1.797619999999999996e+00,-4.034730000000000261e-02,9.218079999999999607e-01,-1.805029999999999912e+00,3.875519999999999920e-03,1.007640000000000063e-01,-2.224210000000000076e-02,-2.712869999999999865e-02,1.782739999999999880e-01,0.000000000000000000e+00,-2.712869999999999865e-02,2.092779999999999918e-01,2.022010000000000127e-02,-4.650630000000000042e-02,2.131540000000000101e-01,-4.852830000000000338e-02,1.261649999999999938e+00,7.916250000000000231e-01,6.448450000000000237e+00,6.431949999999999612e-01,-1.682199999999999918e+00,4.077689999999999593e+00,-7.421479999999999744e-02,7.916250000000000231e-01,5.120820000000000149e+00,-1.360610000000000097e+00,6.431949999999999612e-01,7.396749999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,2.594039999999999888e-02,9.040409999999999835e-01,-1.784229999999999983e+00,-1.906750000000000111e-02,9.121550000000000491e-01,-1.795050000000000034e+00,1.380230000000000085e-03,8.932870000000000532e-01,-1.797619999999999996e+00,-4.058960000000000345e-02,9.249270000000000547e-01,-1.805020000000000069e+00,-1.550209999999999956e-02,1.976519999999999944e-01,2.022010000000000127e-02,-3.487969999999999959e-02,1.588960000000000095e-01,-2.022009999999999866e-03,3.875519999999999660e-02,1.821500000000000064e-01,6.066039999999999974e-03,-3.875519999999999660e-02,2.325309999999999877e-01,-2.628619999999999915e-02,1.311129999999999907e+00,6.926719999999999544e-01,6.306199999999999584e+00,5.195039999999999658e-01,-1.830629999999999979e+00,4.077689999999999593e+00,-2.473830000000000126e-02,7.421480000000000299e-01,5.263069999999999915e+00,-1.385340000000000016e+00,5.442420000000000035e-01,7.301919999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,2.591009999999999841e-02,9.070679999999999854e-01,-1.784259999999999957e+00,-1.912799999999999917e-02,9.153949999999999587e-01,-1.795069999999999943e+00,2.046339999999999791e-03,8.962539999999999951e-01,-1.797639999999999905e+00,-4.058960000000000345e-02,9.272880000000000011e-01,-1.804999999999999938e+00,1.550209999999999956e-02,1.937760000000000038e-01,-1.415409999999999932e-02,2.712869999999999865e-02,1.937760000000000038e-01,-2.830819999999999864e-02,-3.487969999999999959e-02,1.123900000000000038e-01,-2.426410000000000025e-02,-3.875519999999999660e-02,1.007640000000000063e-01,-3.235219999999999763e-02,1.261649999999999938e+00,8.658400000000000540e-01,6.401030000000000442e+00,5.195039999999999658e-01,-1.979060000000000041e+00,4.030280000000000307e+00,-2.473830000000000126e-02,6.926719999999999544e-01,5.310480000000000089e+00,-1.385340000000000016e+00,4.452889999999999904e-01,7.207089999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,2.584960000000000035e-02,9.108829999999999982e-01,-1.784939999999999971e+00,-2.064190000000000122e-02,9.179380000000000317e-01,-1.795260000000000078e+00,2.712449999999999931e-03,9.006739999999999746e-01,-1.797290000000000054e+00,-4.068039999999999851e-02,9.336769999999999792e-01,-1.804939999999999989e+00,-4.263080000000000341e-02,3.371709999999999985e-01,-1.577169999999999961e-01,-4.030540000000000234e-01,1.976519999999999944e-01,-1.172770000000000062e-01,2.209049999999999903e-01,5.154450000000000420e-01,1.819809999999999831e-02,-1.046389999999999959e-01,1.011509999999999909e+00,6.066039999999999974e-03,1.212180000000000035e+00,1.558510000000000062e+00,5.025990000000000180e+00,-2.473829999999999918e-01,-1.979060000000000041e+00,3.461300000000000043e+00,1.236909999999999954e-01,1.385340000000000016e+00,6.875180000000000291e+00,-1.459559999999999969e+00,2.201709999999999834e+00,7.396749999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,2.581929999999999989e-02,9.150920000000000165e-01,-1.787390000000000034e+00,-2.951319999999999985e-02,9.218739999999999712e-01,-1.796159999999999979e+00,3.227170000000000125e-03,9.065480000000000205e-01,-1.797309999999999963e+00,-4.131630000000000025e-02,9.386430000000000051e-01,-1.804969999999999963e+00,-2.712869999999999865e-02,1.046389999999999959e-01,-1.617609999999999881e-02,1.433939999999999937e-01,3.139170000000000016e-01,-1.617609999999999881e-02,-2.712870000000000004e-01,3.836769999999999903e-01,3.235219999999999763e-02,-1.162660000000000082e-02,3.139170000000000016e-01,-3.639619999999999661e-02,1.484299999999999953e+00,1.261649999999999938e+00,4.599260000000000126e+00,-7.421479999999999744e-02,-1.805889999999999995e+00,3.271640000000000104e+00,2.721210000000000018e-01,1.731680000000000108e+00,6.875180000000000291e+00,-1.311129999999999907e+00,2.226449999999999818e+00,7.965729999999999755e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.606150000000000133e-02,9.176959999999999562e-01,-1.787530000000000063e+00,-2.824149999999999924e-02,9.248410000000000242e-01,-1.796219999999999928e+00,3.257439999999999902e-03,9.092729999999999979e-01,-1.797360000000000069e+00,-4.083180000000000143e-02,9.415790000000000548e-01,-1.805109999999999992e+00,1.278920000000000057e-01,1.937759999999999830e-02,-2.830819999999999864e-02,-1.085150000000000003e-01,1.085150000000000003e-01,-1.819809999999999831e-02,5.038179999999999742e-02,4.263080000000000341e-02,-2.224210000000000076e-02,8.913699999999999402e-02,8.526150000000000395e-02,2.830819999999999864e-02,1.410080000000000000e+00,9.647930000000000117e-01,4.694090000000000096e+00,-2.721210000000000018e-01,-2.028540000000000010e+00,3.319049999999999834e+00,1.484300000000000064e-01,1.731680000000000108e+00,6.827770000000000117e+00,-1.212180000000000035e+00,2.251180000000000181e+00,7.301919999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,2.642479999999999829e-02,9.207239999999999869e-01,-1.790969999999999951e+00,-3.054259999999999961e-02,9.275360000000000271e-01,-1.797500000000000098e+00,3.923549999999999607e-03,9.151470000000000438e-01,-1.796689999999999898e+00,-4.104379999999999834e-02,9.486639999999999517e-01,-1.805050000000000043e+00,7.751049999999999780e-03,2.402819999999999956e-01,-7.238799999999999679e-01,-7.983580000000000121e-01,2.402819999999999956e-01,-3.012799999999999923e-01,-1.007640000000000063e-01,9.533789999999999765e-01,7.481450000000000600e-02,-1.705230000000000079e-01,1.019260000000000055e+00,-2.628619999999999915e-02,1.484299999999999953e+00,1.261649999999999938e+00,2.607829999999999870e+00,-1.682199999999999918e+00,-1.979060000000000041e+00,2.228509999999999991e+00,3.215979999999999950e-01,3.908650000000000180e+00,9.245929999999999538e+00,-1.212180000000000035e+00,5.764020000000000366e+00,7.586409999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,2.769649999999999890e-02,9.304729999999999945e-01,-1.806499999999999995e+00,-3.992869999999999753e-02,9.348030000000000506e-01,-1.803360000000000074e+00,-1.526409999999999963e-03,9.265309999999999935e-01,-1.796680000000000055e+00,-4.534320000000000017e-02,9.606540000000000079e-01,-1.804990000000000094e+00,1.937759999999999830e-02,1.550209999999999921e-01,-4.994370000000000198e-01,-1.007640000000000063e-01,3.332950000000000079e-01,-8.896850000000000591e-02,-2.945400000000000240e-01,8.681170000000000275e-01,-1.213209999999999983e-02,-3.410460000000000158e-01,3.526730000000000143e-01,-3.033020000000000160e-02,1.805889999999999995e+00,-4.947660000000000252e-02,1.659529999999999950e+00,-1.805889999999999995e+00,-2.201709999999999834e+00,1.090549999999999908e+00,8.905779999999999808e-01,5.368210000000000370e+00,1.009939999999999927e+01,-9.400549999999999740e-01,5.838230000000000253e+00,8.819200000000000372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,2.357880000000000045e-02,9.353780000000000427e-01,-1.813830000000000053e+00,-4.510610000000000314e-02,9.435829999999999496e-01,-1.806599999999999984e+00,-6.007479999999999938e-03,9.345250000000000501e-01,-1.796680000000000055e+00,-4.909750000000000225e-02,9.701610000000000511e-01,-1.805379999999999985e+00,-1.317679999999999962e-01,5.193200000000000038e-01,-7.360130000000000283e-01,-4.611870000000000136e-01,6.665900000000000158e-01,-5.034809999999999564e-01,-8.526150000000000395e-02,5.193200000000000038e-01,8.088049999999999407e-03,-2.247800000000000076e-01,6.084570000000000256e-01,-1.112110000000000043e-01,1.706939999999999902e+00,-2.473829999999999918e-01,1.422450000000000103e-01,-2.919119999999999937e+00,-2.251180000000000181e+00,1.137960000000000083e+00,1.212180000000000035e+00,6.827770000000000117e+00,1.166409999999999947e+01,-9.895310000000000494e-01,7.792559999999999931e+00,8.202799999999999869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,2.385129999999999889e-02,9.456120000000000081e-01,-1.835550000000000015e+00,-5.097999999999999754e-02,9.578740000000000032e-01,-1.823749999999999982e+00,-7.612189999999999582e-03,9.413070000000000048e-01,-1.796570000000000000e+00,-5.200420000000000043e-02,9.812130000000000019e-01,-1.805790000000000006e+00,4.650630000000000042e-02,4.883159999999999723e-01,-1.073690000000000033e+00,-3.061659999999999937e-01,9.456280000000000241e-01,-3.295879999999999921e-01,8.526150000000000395e-02,5.658260000000000511e-01,3.033020000000000160e-02,-2.131540000000000101e-01,5.968310000000000004e-01,0.000000000000000000e+00,1.607990000000000030e+00,-9.400549999999999740e-01,5.215649999999999453e-01,-3.067550000000000221e+00,-1.113220000000000098e+00,2.797489999999999810e+00,1.781160000000000077e+00,7.916249999999999787e+00,1.242270000000000074e+01,-1.113220000000000098e+00,7.866769999999999818e+00,8.629540000000000433e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.145930000000000060e-02,9.595390000000000308e-01,-1.850070000000000103e+00,-5.131299999999999750e-02,9.739210000000000367e-01,-1.827660000000000062e+00,-1.060969999999999969e-02,9.470600000000000129e-01,-1.796580000000000066e+00,-5.424480000000000274e-02,9.989860000000000406e-01,-1.805839999999999890e+00,-2.790380000000000082e-01,8.409889999999999866e-01,-3.154339999999999922e-01,-1.240170000000000022e-01,2.367939999999999934e+00,-4.650630000000000042e-02,-2.170289999999999997e-01,4.263080000000000203e-01,1.415409999999999932e-02,-3.487969999999999959e-02,1.050270000000000037e+00,2.628619999999999915e-02,1.459559999999999969e+00,-1.286389999999999922e+00,1.849189999999999889e+00,-3.438619999999999788e+00,1.088479999999999892e+00,5.784639999999999560e+00,2.226449999999999818e+00,7.866769999999999818e+00,1.275459999999999994e+01,-7.421480000000000299e-01,6.679339999999999833e+00,7.681239999999999846e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,1.673600000000000088e-02,9.758890000000000065e-01,-1.857259999999999911e+00,-5.379579999999999779e-02,9.973859999999999948e-01,-1.836300000000000043e+00,-1.333460000000000027e-02,9.609870000000000356e-01,-1.796419999999999906e+00,-5.485029999999999767e-02,1.027479999999999949e+00,-1.805919999999999970e+00,-1.666479999999999906e-01,1.193659999999999943e+00,-9.907859999999999445e-01,-2.015270000000000117e-01,1.740110000000000046e+00,-5.681859999999999689e-01,2.286559999999999981e-01,1.042519999999999891e+00,3.841819999999999957e-02,6.975939999999999919e-02,1.561839999999999895e+00,-3.841819999999999957e-02,7.916250000000000231e-01,-1.360610000000000097e+00,-4.741499999999999881e-02,-3.784959999999999880e+00,2.028540000000000010e+00,7.064840000000000231e+00,3.290189999999999948e+00,8.039939999999999642e+00,1.398739999999999917e+01,-8.411020000000000163e-01,6.184569999999999901e+00,7.396749999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
