1770256949513218381,43,45,51,43,0,0,0,0
1770256949513340943,43,45,51,43,0,0,0,0
1770256949514096992,43,45,51,43,0,0,0,0
1770256949516119628,43,45,50,43,0,0,0,0
1770256949518360349,43,45,50,43,0,0,0,0
1770256949520502859,43,45,50,43,0,0,0,0
1770256949522356052,43,45,50,43,0,0,0,0
1770256949524218012,43,45,50,43,0,0,0,0
1770256949526174791,43,45,50,43,0,0,0,0
1770256949528160946,43,45,51,43,0,0,0,0
1770256949530526598,43,45,51,43,0,0,0,0
1770256949532284812,43,45,51,43,0,0,0,0
1770256949534469788,43,45,50,43,0,0,0,0
1770256949536301572,43,45,50,43,0,0,0,0
1770256949538652951,43,45,50,42,0,0,0,0
1770256949540071126,43,45,50,42,0,0,0,0
1770256949541803612,43,45,50,42,0,0,0,0
1770256949543876009,43,45,50,43,0,0,0,0
1770256949545806259,43,45,50,43,0,0,0,0
1770256949547869568,43,45,50,43,0,0,0,0
1770256949549834955,43,45,50,43,0,0,0,0
1770256949552226943,43,45,50,42,0,0,0,0
1770256949554220266,43,45,50,42,0,0,0,0
1770256949556051666,43,45,50,43,0,0,0,0
1770256949558253250,43,45,50,43,0,0,0,0
1770256949560147212,43,45,50,43,0,0,0,0
1770256949562208152,43,45,50,42,0,0,0,0
1770256949564294662,43,45,50,42,0,0,0,0
1770256949566233072,43,45,50,42,0,0,0,0
1770256949568220251,43,45,50,43,0,0,0,0
1770256949570057668,43,45,50,43,0,0,0,0
1770256949571903628,43,45,50,43,0,0,0,0
1770256949573990617,43,45,50,43,0,0,0,0
1770256949576001381,43,45,51,43,0,0,0,0
1770256949577916751,43,45,51,43,0,0,0,0
1770256949580095038,43,45,51,43,0,0,0,0
1770256949582533843,43,45,51,43,0,0,0,0
1770256949584336219,43,45,51,43,0,0,0,0
1770256949586166851,43,45,51,43,0,0,0,0
1770256949588329938,43,45,51,43,0,0,0,0
1770256949591818046,43,45,51,43,0,0,0,0
1770256949592411307,43,45,51,43,0,0,0,0
1770256949594205074,43,45,51,43,0,0,0,0
1770256949596057818,43,45,51,43,0,0,0,0
1770256949598194537,43,45,51,43,0,0,0,0
1770256949600041137,43,45,50,43,0,0,0,0
1770256949602146911,43,45,50,43,0,0,0,0
1770256949604226092,43,45,50,43,0,0,0,0
1770256949606277145,43,45,51,43,0,0,0,0
1770256949608347878,43,45,51,43,0,0,0,0
1770256949610422675,43,45,51,43,0,0,0,0
1770256949611961493,43,45,51,43,0,0,0,0
1770256949613876415,43,45,50,43,0,0,0,0
1770256949615965548,43,45,50,43,0,0,0,0
1770256949617881654,43,45,50,43,0,0,0,0
1770256949620093606,43,45,51,43,0,0,0,0
1770256949622375320,43,45,51,43,0,0,0,0
1770256949624202784,43,45,51,43,0,0,0,0
1770256949626194155,43,45,51,43,0,0,0,0
1770256949628256728,43,45,51,43,0,0,0,0
1770256949630277732,43,45,51,43,0,0,0,0
1770256949632206734,43,45,51,43,0,0,0,0
1770256949634437407,43,45,51,43,0,0,0,0
1770256949636525900,43,45,51,43,0,0,0,0
1770256949638492375,43,45,51,43,0,0,0,0
1770256949640499523,43,45,51,43,0,0,0,0
1770256949642186088,43,45,50,43,0,0,0,0
1770256949644042800,43,45,50,43,0,0,0,0
1770256949646054460,43,45,50,43,0,0,0,0
1770256949648273932,43,45,50,43,0,0,0,0
1770256949650278104,43,45,50,43,0,0,0,0
1770256949652589834,43,45,50,43,0,0,0,0
1770256949654422098,43,45,51,43,0,0,0,0
1770256949656430910,43,45,51,43,0,0,0,0
1770256949658377801,43,45,51,42,0,0,0,0
1770256949660538136,43,45,51,42,0,0,0,0
1770256949662174235,43,45,50,42,0,0,0,0
1770256949664282281,43,45,50,43,0,0,0,0
1770256949666255380,43,45,50,43,0,0,0,0
1770256949668371522,43,45,51,43,0,0,0,0
1770256949670000870,43,45,51,43,0,0,0,0
1770256949672515165,43,45,50,43,0,0,0,0
1770256949674635147,43,45,50,43,0,0,0,0
1770256949676644919,43,45,50,43,0,0,0,0
1770256949678432798,43,45,50,43,0,0,0,0
1770256949680524171,43,45,50,43,0,0,0,0
1770256949682483574,43,45,50,43,0,0,0,0
1770256949684528707,43,45,50,43,0,0,0,0
1770256949686582927,43,45,50,43,0,0,0,0
1770256949688282164,43,45,50,43,0,0,0,0
