1770256949513218381,0.754095,-0.00514435,0.0107812,-0.656657,-0.00852211,-0.0191748,-0.0181095,-0.129287,-0.314838,9.55406
1770256949513340943,0.754084,-0.00514315,0.0107885,-0.656669,-0.0149137,-0.00426106,-0.0255663,-0.129287,-0.314838,9.55406
1770256949514096992,0.754075,-0.00513694,0.0107915,-0.656679,-0.00319579,-0.00852211,-0.0255663,-0.0837971,-0.250194,9.54089
1770256949516119628,0.754067,-0.00513784,0.0107901,-0.656689,-0.00426106,-0.00852211,-0.0245011,-0.0837971,-0.250194,9.54089
1770256949518360349,0.754061,-0.00514106,0.0107913,-0.656696,-0.0149137,-0.0138484,-0.0266316,-0.0837971,-0.250194,9.54089
1770256949520502859,0.754046,-0.00514483,0.0107865,-0.656713,-0.00639159,-0.015979,-0.0213053,-0.0849942,-0.298078,9.56962
1770256949522356052,0.754037,-0.00515111,0.0107925,-0.656722,-0.00852211,-0.0170442,-0.015979,-0.0849942,-0.298078,9.56962
1770256949524218012,0.754033,-0.00514751,0.0107985,-0.656728,-0.0106526,0.00213053,-0.02024,-0.11133,-0.344765,9.43316
1770256949526174791,0.754024,-0.00515369,0.0107997,-0.656737,-0.00532632,-0.0138484,-0.0170442,-0.11133,-0.344765,9.43316
1770256949528160946,0.754023,-0.00514518,0.0108039,-0.656738,-0.0138484,-0.00106526,-0.0106526,-0.107739,-0.341174,9.65462
1770256949530526598,0.754026,-0.00512718,0.0108022,-0.656736,0.0117179,-0.00958738,-0.00106526,-0.107739,-0.341174,9.65462
1770256949532284812,0.754027,-0.00512455,0.0107926,-0.656735,-0.00958738,-0.00639159,0.00213053,-0.107739,-0.341174,9.65462
1770256949534469788,0.754024,-0.0051147,0.0108038,-0.656738,-0.00319579,0.00745685,-0.0138484,-0.0203507,-0.213084,9.47745
1770256949536301572,0.754025,-0.00511603,0.0108041,-0.656737,-0.00745685,-0.00426106,-0.00106526,-0.0203507,-0.213084,9.47745
1770256949538652951,0.754034,-0.00510883,0.0108202,-0.656726,-0.0138484,0.00106526,0.00213053,-0.0574608,-0.299275,9.49181
1770256949540071126,0.75404,-0.0051193,0.0108276,-0.656719,-0.0266316,-0.0117179,0.00639159,-0.0574608,-0.299275,9.49181
1770256949541803612,0.754043,-0.00512449,0.0108248,-0.656716,-0.0127832,-0.0223706,0.00213053,-0.0574608,-0.299275,9.49181
